a,b,c,d,eig1,eig2,sum_squared
-7,10,7,7,-10.908712114635712,10.908712114635716,237.99999999999997
8,4,-9,-7,5.0,-4.0,41.0
-10,8,10,-1,-15.512492197250394,4.512492197250393,261.0
-10,9,4,-7,-14.68465843842649,-2.3153415615735087,220.99999999999997
-1,-3,-1,3,-1.6457513110645898,3.6457513110645907,15.999999999999998
3,9,0,-5,3.0,-5.0,34.0
-6,8,10,-9,1.5691785736085286,-16.569178573608525,276.99999999999994
-7,-1,-9,-3,-8.60555127546399,-1.3944487245360109,76.0
-10,-5,0,-1,-10.0,-1.0,101.0
2,-10,-9,-8,7.7238052947636096,-13.723805294763608,248.0
-2,-6,-1,-1,-4.0,1.0,17.0
1,7,10,10,-4.000000000000002,15.0,241.0
-10,-8,-6,6,-12.583005244258363,8.583005244258363,232.00000000000003
4,7,7,-1,8.933034373659254,-5.933034373659252,115.0
7,-10,-4,-8,9.310708435174291,-10.310708435174291,192.99999999999997
3,1,3,-7,3.2915026221291814,-7.291502622129181,64.0
2,5,5,-6,4.4031242374328485,-8.403124237432849,90.0
9,-5,-5,7,13.099019513592786,2.9009804864072155,180.00000000000006
2,1,8,-10,2.6332495807107996,-10.6332495807108,120.0
10,-6,6,-8,7.708203932499369,-5.708203932499369,92.00000000000001
8,-10,-10,9,-1.5124921972503937,18.512492197250392,344.99999999999994
-2,-6,-4,-5,1.623475382979799,-8.6234753829798,77.00000000000001
6,6,2,1,7.772001872658765,-0.7720018726587656,60.99999999999999
-7,-3,-6,-6,-10.772001872658766,-2.2279981273412344,121.00000000000001
2,0,-3,-3,-3.0,2.0,13.0
-10,2,-6,10,-9.380831519646861,9.38083151964686,176.00000000000006
-3,6,2,-2,-6.0,1.0000000000000004,37.0
-9,8,9,6,-12.824751652906123,9.824751652906125,260.99999999999994
-2,-1,3,7,-1.6533119314590365,6.653311931459037,47.0
4,-10,-5,4,11.071067811865476,-3.0710678118654746,132.0
-7,3,3,-5,-9.16227766016838,-2.837722339831621,92.00000000000001
6,-9,-3,-7,7.821658488546619,-8.82165848854662,139.00000000000003
-1,-4,-7,5,-4.08276253029822,8.082762530298218,81.99999999999999
3,5,-2,-7,1.8729833462074161,-5.872983346207417,38.0
-5,-10,-4,-10,-0.6992647456322771,-14.300735254367721,204.99999999999997
8,-3,-8,-10,9.246950765959596,-11.246950765959598,211.99999999999994
-10,5,3,-7,-12.653311931459037,-4.346688068540963,178.99999999999997
1,1,6,10,0.3765246170202019,10.6234753829798,113.00000000000001
4,-1,-8,9,2.725082782364625,10.274917217635375,113.0
9,1,-10,-10,8.45823643358446,-9.458236433584458,161.00000000000003
-1,7,4,-9,1.6332495807107996,-11.6332495807108,138.0
6,-3,-2,10,4.837722339831621,11.16227766016838,148.0
9,0,-5,3,3.0,9.0,90.0
-10,-4,-2,0,-10.744562646538029,0.7445626465380286,116.0
1,-7,-1,-5,2.0,-6.0,40.0
-8,4,6,7,-9.45823643358446,8.458236433584458,161.00000000000003
8,8,1,-6,8.54983443527075,-6.54983443527075,116.0
5,4,4,-5,6.4031242374328485,-6.4031242374328485,82.0
5,4,-6,-8,2.772001872658766,-5.772001872658766,41.00000000000001
7,1,-10,-4,6.0,-3.0,45.0
8,-10,-4,-9,10.094810050208544,-11.094810050208546,224.99999999999997
-4,8,2,-6,-0.8768943743823394,-9.123105625617661,84.00000000000003
8,-10,-10,7,17.512492197250396,-2.512492197250392,313.00000000000006
-10,-6,-2,1,-11.0,2.0,125.0
-2,7,0,-10,-2.0,-10.0,104.0
8,-1,-9,-4,8.70820393249937,-4.708203932499369,98.0
-1,-2,-3,0,-3.0,2.0,13.0
-2,9,9,-2,7.0,-11.0,170.0
10,-6,-8,10,16.928203230275507,3.0717967697244895,295.99999999999994
-7,6,5,5,-9.124038404635959,7.124038404635961,133.99999999999997
9,-8,-5,-10,10.912712210513327,-11.912712210513327,261.0
10,5,4,-4,11.306623862918075,-5.306623862918075,156.0
-9,-1,4,-5,-7.0,-7.0,98.0
-7,9,5,-3,-12.0,2.0,148.0
-10,8,0,6,-10.0,6.0,136.0
-1,1,-2,-4,-2.0,-3.0,13.0
-6,3,-9,5,-2.3027756377319957,1.3027756377319952,7.000000000000006
6,-8,-10,7,-2.45823643358446,15.458236433584457,244.99999999999994
8,-1,-6,8,10.449489742783179,5.550510257216821,140.0
0,-4,-6,9,-2.152067347825035,11.152067347825035,129.0
1,8,4,1,6.656854249492381,-4.65685424949238,66.0
-7,1,7,6,-7.517834423809099,6.5178344238090995,98.99999999999997
8,5,0,-9,8.0,-9.0,145.0
2,-6,-5,-10,4.124038404635959,-12.12403840463596,164.0
-1,-6,-10,0,-8.262087348130013,7.262087348130011,121.0
-4,7,10,9,-8.094810050208544,13.094810050208546,237.0
10,-1,4,-7,9.761355820929154,-6.761355820929153,141.00000000000003
5,4,4,1,7.47213595499958,-1.4721359549995792,58.0
2,6,5,-2,5.8309518948453,-5.830951894845301,68.0
-10,4,1,-6,-10.82842712474619,-5.17157287525381,144.0
9,-7,-10,4,15.232124598286491,-2.2321245982864895,237.00000000000003
-6,-8,-4,-5,-11.178908345800274,0.1789083458002736,124.99999999999999
1,9,7,-2,7.577747210701755,-8.577747210701755,130.99999999999997
8,-7,-10,-2,12.746794344808963,-6.746794344808964,208.0
-8,-9,-8,-6,-15.54400374531753,1.5440037453175322,243.99999999999997
-9,8,9,-9,-0.5147186257614287,-17.485281374238568,305.99999999999994
-9,9,7,9,-12.0,12.0,288.0
10,3,4,1,11.178908345800274,-0.1789083458002736,124.99999999999999
0,0,-4,1,1.0,0.0,1.0
5,-6,-9,5,12.348469228349533,-2.3484692283495345,157.99999999999994
4,0,-5,2,2.0,4.0,20.0
8,-1,8,-6,7.4031242374328485,-5.4031242374328485,84.0
10,-4,0,3,10.0,3.0,109.0
10,5,7,10,15.916079783099617,4.083920216900385,270.00000000000006
8,-6,-7,2,12.141428428542849,-2.1414284285428504,151.99999999999997
7,1,10,4,9.0,2.0,85.0
-2,-7,-6,-2,4.48074069840786,-8.48074069840786,92.0
-7,10,2,10,-8.104686356149273,11.104686356149273,189.0
-3,2,4,9,-3.6332495807107996,9.6332495807108,105.99999999999999
9,2,-6,-5,8.08276253029822,-4.082762530298219,82.0
-6,2,-6,2,-4.0,0.0,16.0
9,-3,-2,10,7.0,12.0,193.0
8,9,4,-1,11.0,-4.0,137.0
0,-6,-2,0,3.4641016151377544,-3.4641016151377553,24.000000000000004
8,-9,-5,10,2.2176700168747328,15.782329983125269,254.00000000000003
-10,-8,-8,3,-13.80776406404415,6.807764064044152,237.0
-5,3,3,6,-5.764982043070834,6.764982043070834,79.0
0,2,2,8,-0.4721359549995796,8.47213595499958,72.0
2,0,-3,8,8.0,2.0,68.0
-1,7,7,-4,4.658910531638178,-9.658910531638176,115.0
-7,-7,-7,-1,-11.615773105863909,3.6157731058639078,148.0
9,0,-8,-3,-3.0,9.0,90.0
-1,6,-3,-10,-4.0,-7.0,65.0
1,-2,9,-8,-2.0,-5.0,29.0
-7,-1,-7,-2,-8.140054944640259,-0.8599450553597408,66.99999999999999
-10,-6,-2,-6,-12.0,-4.0,160.0
0,2,9,-7,2.0,-9.0,85.0
-1,-1,-9,-7,0.24264068711928477,-8.242640687119286,68.0
-3,3,6,2,-5.424428900898052,4.424428900898052,48.999999999999986
10,7,7,2,14.06225774829855,-2.062257748298549,202.0
-3,1,10,-10,-1.7830094339716993,-11.216990566028302,129.00000000000003
8,2,-1,4,7.414213562373095,4.585786437626905,76.0
9,-9,8,-8,0.9999999999999911,7.105427357601002e-15,0.9999999999999822
3,-4,-3,0,5.274917217635375,-2.274917217635375,33.0
9,-5,0,6,9.0,6.0,117.0
-1,6,10,-9,3.717797887081348,-13.717797887081346,201.99999999999997
-5,-6,-7,-9,-0.21767001687473098,-13.782329983125267,189.99999999999997
1,-8,-5,3,-4.403124237432849,8.403124237432849,90.0
-3,10,10,3,-10.44030650891055,10.44030650891055,218.00000000000003
-8,5,4,-4,-10.898979485566356,-1.1010205144336438,119.99999999999999
1,8,-1,-5,-1.0,-3.0,10.0
-2,-9,-7,-2,5.937253933193772,-9.937253933193773,134.00000000000003
4,2,9,-3,6.0,-5.0,61.0
8,8,5,0,11.483314773547884,-3.4833147735478827,144.00000000000003
-1,-3,-10,-1,4.477225575051661,-6.47722557505166,61.999999999999986
7,-8,0,7,7.0,7.0,98.0
6,1,4,1,6.701562118716424,0.2984378812835756,45.0
-2,-6,-7,1,-7.152067347825035,6.152067347825035,89.0
5,-2,-8,10,2.7830094339716975,12.2169905660283,156.99999999999997
-8,7,6,-1,-11.865459931328118,2.8654599313281173,149.00000000000003
-9,0,-8,-9,-9.0,-9.0,162.0
-9,4,10,-8,-14.844288770224761,-2.1557112297752408,225.00000000000003
-6,0,-4,-5,-5.0,-6.0,61.0
3,-1,-3,-3,3.4641016151377544,-3.4641016151377544,23.999999999999996
3,-4,-5,-7,4.708203932499369,-8.70820393249937,98.0
-10,4,4,-10,-6.0,-14.0,232.0
9,-8,-6,-6,11.710288928331067,-8.71028892833107,213.0
-7,6,10,9,-10.135528725660045,12.135528725660045,250.00000000000006
3,-3,-9,-3,6.0,-6.0,72.0
-6,10,9,8,-10.789826122551595,12.789826122551595,280.0
6,-9,0,-4,6.0,-4.0,52.0
6,-8,-5,0,10.0,-4.0,116.0
7,7,-1,-6,6.437171043518958,-5.437171043518958,71.0
10,4,10,9,15.844288770224761,3.1557112297752408,261.0
-7,10,10,-10,1.6118742080783441,-18.61187420807834,348.99999999999994
4,6,8,3,10.446221994724901,-3.446221994724903,120.99999999999997
-6,-4,-10,2,-9.483314773547882,5.4833147735478835,119.99999999999999
-3,6,2,3,-4.58257569495584,4.58257569495584,42.0
-6,-5,-5,10,-7.433981132056605,11.433981132056603,186.0
-3,2,7,-7,-0.7573593128807152,-9.242640687119286,86.00000000000001
6,-6,-8,-7,9.0,-10.0,181.0
-6,3,4,9,-6.761355820929154,9.761355820929152,141.0
6,-5,-1,5,7.79128784747792,3.2087121525220805,71.0
6,3,9,1,9.266281297335397,-2.2662812973353983,90.99999999999997
-2,4,1,3,-2.7015621187164243,3.7015621187164243,21.0
7,9,-5,-7,2.0,-2.0,8.0
1,2,8,2,-2.5311288741492746,5.531128874149275,36.99999999999999
3,7,8,-1,8.745966692414834,-6.745966692414834,122.00000000000001
6,4,8,-2,8.928203230275509,-4.928203230275509,103.99999999999999
-7,4,8,5,-9.246211251235321,7.246211251235321,138.0
-3,6,10,-10,2.0,-15.0,229.0
-4,10,7,1,-10.232124598286491,7.2321245982864895,157.0
6,-8,0,-5,6.0,-5.0,61.0
6,7,10,8,-1.426149773176359,15.426149773176359,240.0
-3,9,-3,10,-0.405124837953327,7.405124837953327,54.99999999999999
-2,-10,-10,1,-10.611874208078344,9.61187420807834,205.0
1,6,4,-9,3.0,-11.0,130.0
-9,3,4,-2,-10.424428900898052,-0.5755710991019476,108.99999999999999
-9,6,-1,-2,-8.0,-3.0,73.0
-9,8,6,0,-12.761355820929154,3.761355820929152,177.00000000000003
6,-1,7,-5,5.3218253804964775,-4.3218253804964775,47.0
5,7,9,7,-2.0,14.0,200.0
-10,-8,4,9,-8.132168761236876,7.1321687612368745,117.00000000000004
3,4,-1,-2,2.0,-1.0,5.0
1,-4,-6,-1,5.0,-5.0,50.0
-3,9,5,1,-8.0,6.0,100.0
-5,-5,4,4,-0.9999999999999991,-8.881784197001252e-16,0.9999999999999982
-9,1,9,3,-9.70820393249937,3.708203932499369,108.00000000000001
8,9,4,9,2.479202710603853,14.52079728939615,217.00000000000006
6,3,7,-6,7.54983443527075,-7.54983443527075,114.0
1,-1,-3,-5,1.4641016151377544,-5.464101615137754,32.0
4,1,-2,8,4.585786437626905,7.414213562373095,76.0
-5,10,1,1,-6.358898943540673,2.3588989435406735,45.99999999999999
4,5,10,-3,8.38986691902975,-7.38986691902975,124.99999999999999
3,-9,-8,3,11.485281374238571,-5.4852813742385695,162.0
-4,4,6,-10,-1.2554373534619714,-12.744562646538029,164.0
-2,3,5,10,-3.1414284285428486,11.14142842854285,134.0
2,-5,-10,10,-2.124038404635961,14.12403840463596,204.0
9,1,-8,-1,8.123105625617661,-0.12310562561766059,66.00000000000003
3,3,-8,-10,0.7720018726587661,-7.772001872658766,61.00000000000001
9,-10,-9,8,18.0,-0.9999999999999982,325.0
-1,-7,-7,2,-6.658910531638178,7.658910531638176,103.0
-2,-4,5,7,2.000000000000001,2.999999999999999,12.999999999999998
-8,9,9,-1,-14.156603957913983,5.156603957913983,227.00000000000003
5,-8,0,-1,5.0,-1.0,26.0
5,-3,-2,4,7.0,2.0,53.0
10,-8,-7,2,14.485281374238571,-2.4852813742385695,216.00000000000003
-6,-1,7,0,-4.414213562373095,-1.585786437626905,21.999999999999996
-4,3,9,7,-6.066372975210779,9.066372975210777,119.0
0,1,7,-9,0.7201532544552744,-9.720153254455274,94.99999999999999
-6,9,7,-10,0.18535277187245036,-16.185352771872452,262.0000000000001
-7,0,9,-2,-2.0,-7.0,53.0
-3,-3,-6,1,-5.690415759823429,3.6904157598234297,46.0
-10,4,7,-5,-13.352349955359813,-1.6476500446401876,181.0
-1,3,10,-3,3.5677643628300215,-7.567764362830022,70.0
-8,8,1,1,-8.815072906367323,1.815072906367325,80.99999999999999
4,-4,-7,10,0.9172374697017798,13.082762530298218,171.99999999999997
-2,5,2,-7,-0.46887112585072543,-8.531128874149275,73.0
-2,10,7,4,-7.8881944173155905,9.888194417315589,160.00000000000003
4,-5,0,-3,4.0,-3.0,25.0
10,6,6,7,14.684658438426489,2.3153415615735087,220.99999999999991
-1,-8,-3,9,-3.0,11.0,130.0
-4,1,8,4,-4.8989794855663575,4.898979485566356,48.000000000000014
3,5,3,-8,4.226812023536855,-9.226812023536855,103.0
3,9,2,-8,4.446221994724901,-9.446221994724903,109.0
2,-9,-2,2,6.242640687119285,-2.2426406871192857,44.0
-7,7,-9,9,1.7763568394002505e-15,1.9999999999999982,3.999999999999993
10,4,6,-1,11.865459931328116,-2.865459931328118,148.99999999999997
-10,-5,-8,8,-12.0,10.0,244.0
-4,2,2,6,-4.385164807134505,6.385164807134504,60.0
-10,3,-8,3,-7.772001872658766,0.7720018726587656,61.00000000000001
-10,5,-1,2,-9.567764362830022,1.567764362830022,94.0
-1,-3,-8,-4,2.623475382979799,-7.6234753829798,65.00000000000001
-1,-8,-9,4,-7.345903006477066,10.345903006477066,161.0
-2,4,6,-4,2.0,-8.0,68.0
9,7,4,7,13.385164807134505,2.6148351928654963,186.0
-9,-6,-10,-7,-15.810249675906654,-0.18975032409334514,250.0
-5,2,8,0,-7.216990566028302,2.216990566028302,56.99999999999999
2,-3,-4,2,5.464101615137754,-1.4641016151377553,32.0
-10,-5,-4,5,-11.23212459828649,6.23212459828649,164.99999999999997
6,4,-8,-7,2.7015621187164243,-3.7015621187164243,21.0
-5,9,4,-7,0.08276253029821845,-12.08276253029822,146.0
5,-3,-4,8,2.725082782364625,10.274917217635375,113.0
6,10,2,4,9.58257569495584,0.4174243050441606,92.00000000000001
-9,-1,2,7,-8.874007874011811,6.874007874011811,126.0
0,2,8,-6,2.0,-8.0,68.0
-8,8,2,-6,-11.123105625617661,-2.8768943743823394,132.00000000000003
6,-3,2,-6,5.477225575051662,-5.477225575051661,60.000000000000014
6,-8,-5,3,11.0,-2.0,125.0
4,3,0,0,4.0,0.0,16.0
-8,-6,6,6,-4.60555127546399,2.6055512754639896,28.000000000000007
9,-5,-10,-4,12.104686356149273,-7.104686356149273,197.0
0,3,2,9,-0.6234753829797981,9.6234753829798,93.00000000000001
9,-2,8,-5,7.744562646538029,-3.7445626465380286,74.0
-9,4,6,5,-10.544003745317532,6.544003745317531,154.00000000000003
10,-3,-1,-1,10.266281297335398,-1.2662812973353978,107.0
7,-1,-2,8,6.0,9.0,117.0
-10,-7,-8,-1,-14.232124598286491,3.2321245982864895,213.00000000000003
1,7,9,-5,6.485281374238571,-10.48528137423857,152.0
