a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,eig1,eig2,eig3,eig4,sum_squared
-3,1,7,1,4,2,0,3,2,2,9,10,-4,-3,9,10,18.345817113229984,-5.080309621081108,4.649102838860201,0.0853896689909161,383.99999999999983
-8,0,-4,9,0,4,-8,3,-7,-9,1,-8,4,-5,0,-5,8.948794225991488,4.80388811961079,-12.907614938297232,-8.845067407305038,348.00000000000006
1,3,-10,8,-2,10,-6,2,0,-1,8,-2,9,0,0,1,-6.476706242093753,4.813041345488192,8.570226726250983,13.093438170354577,309.9999999999998
-4,-7,-3,9,-8,4,-2,7,3,3,8,8,10,-9,10,1,14.405151489915234,8.46563323718669,-9.904005673939407,-3.9667790531625258,393.0
-3,4,1,-10,-8,7,0,3,-9,3,8,-4,-9,10,-7,6,-7.793759131671622,1.8087182452093555,8.803103275134514,15.181937611327749,372.0000000000001
-3,1,-10,4,-4,5,8,0,7,7,-7,7,6,-7,7,-6,-12.245914260902126,-6.035830589287586,0.8041111573440854,6.477633692845626,228.9999999999999
-7,2,4,-5,-7,-9,-4,-7,1,-8,4,4,2,-9,-4,10,-12.521253075939358,-7.070762914194091,9.91023865363366,7.6817773364997874,363.9999999999999
3,-7,4,4,-5,-6,2,2,-7,6,5,-10,1,2,-7,0,10.160306415112299,5.448550818060352,-2.4180308953574716,-11.190826337815198,263.99999999999983
3,4,-2,-3,3,-8,1,4,-7,2,4,2,-9,1,10,0,11.473271013623636,-9.999340676134958,1.244674675508141,-3.7186050129968353,246.99999999999994
10,-9,-2,2,-7,10,6,10,2,-10,3,1,3,4,-2,-1,-4.021244076425459,14.615423621154548,4.937201953201638,6.468618502069279,296.0000000000002
-7,2,10,6,7,-4,4,5,5,0,0,3,7,3,2,-1,10.028224471073017,-13.195787321153322,-2.6414033833102044,-6.191033766609497,320.0
-3,2,-4,-7,6,-2,5,1,-10,-4,-4,10,0,7,6,-7,7.280045760278603,-2.6547865192001687,-9.037407505596732,-11.587851735481713,276.0000000000001
-3,9,-6,-3,4,6,3,0,-5,-1,-7,7,-5,-3,-1,6,-11.060806891588516,-3.31213447443835,9.711546360242073,6.6613950057847715,272.00000000000034
-1,6,-9,7,8,-2,-9,4,9,-5,-7,3,9,-10,1,10,11.061634987665665,-9.204669221937397,-4.183489410263595,2.326523644535319,230.0000000000003
-5,-3,-1,-5,-6,-10,5,1,-4,2,5,-3,-5,5,10,-4,5.848538304242165,-12.012242346772442,-7.142808142201036,-0.6934878152687104,230.0000000000005
-9,5,-10,9,6,9,-9,3,-4,-2,9,3,-4,8,-1,9,-8.374814906446517,16.84062653575432,10.717110959359733,-1.1829225886675339,469.9999999999998
8,-2,-1,-9,-2,-10,9,-7,-2,-1,1,8,-1,-2,10,-7,10.973762454380168,3.587507852926851,-7.6611831191365996,-14.900087188170431,413.9999999999999
-2,2,2,6,0,2,-7,-6,-6,-8,-7,-5,6,-5,0,-6,7.103774049581251,1.6492928745211728,-7.469315611347336,-14.28375131275508,312.9999999999998
-10,3,4,-1,7,-4,9,-5,1,9,10,8,-3,8,6,8,18.569321136300047,-12.162957245026613,1.8256371314957336,-4.23200102276917,514.0000000000003
9,-5,9,7,6,-7,3,-3,4,-6,-3,-6,7,-6,-10,5,-13.607528472760196,13.357085893714387,5.395564867197414,-1.1451222881516143,393.99999999999994
2,-7,5,5,-5,-6,-3,3,1,-8,-5,9,2,-6,8,0,11.025281592953434,-1.7694830361958065,-5.275951387490289,-12.979847169267329,321.00000000000034
-10,-1,8,-5,2,3,4,8,8,1,-6,-1,-9,0,-8,9,-16.56432109545814,12.842598832636233,-3.64999365204469,3.3717159148665936,464.00000000000034
-9,1,2,3,-3,9,-3,-2,6,7,-2,-9,2,1,-9,2,-13.440689792737214,-2.502576104749658,6.973858676585259,8.96940722090162,315.9999999999999
9,5,-6,-3,6,-3,1,-6,0,6,-2,-5,-4,-6,5,7,-8.671977999006247,12.080636669386722,6.145222074720337,1.446119254899189,260.99999999999983
2,-3,6,4,1,10,-1,-7,8,9,7,0,-3,-2,1,4,-2.350946863707506,12.088031902468238,4.988278102949336,8.274636858289936,245.00000000000023
-8,-1,4,-8,-3,10,-6,-2,5,-9,10,-10,-1,4,-8,5,21.923739902560357,-8.275078867441442,-3.2364055370263616,6.587744501907405,602.9999999999992
-9,8,6,7,2,7,-10,1,2,-2,-9,9,2,-5,10,-8,-13.047489357489559,-17.315453816626253,1.5353986377847761,9.82754453633101,569.0000000000008
-10,2,-9,6,-2,10,8,-6,-1,5,10,-8,7,-10,-4,4,23.10710060472189,-11.647845172284546,0.5081672565904535,2.0325773109722025,674.0000000000007
4,10,-7,9,2,-6,2,-5,7,3,-10,9,3,-10,10,-10,-21.620637806009167,-6.890692671877535,4.646287953228629,1.8650425246580775,540.0000000000002
3,-8,2,2,-6,10,3,3,3,9,10,1,7,9,9,1,18.04088148013841,-6.072445451400284,10.332767963259485,1.6987960080023754,471.99999999999943
5,7,-8,-6,7,5,-7,1,7,0,-4,9,-10,2,10,-7,-16.434827594355287,10.460273688739516,-0.07260810521171399,5.047162010827475,405.0000000000007
1,2,-7,-7,-1,5,1,-7,-6,5,1,4,4,-9,7,5,-7.374196037072155,-1.0114909112043133,8.642036786182583,11.743650162093878,268.0000000000002
4,1,9,-5,6,-10,-1,-9,0,6,7,2,-5,-8,6,-4,-16.250277202737394,-1.6456780485657092,10.709533479093992,4.186421772209154,398.99999999999966
7,-7,-5,0,-7,10,8,4,-10,5,2,10,1,8,5,-10,22.361958249915837,-13.670847772505581,2.154824480425386,-1.8459349578356428,695.0
-7,-3,2,0,-5,-8,-8,5,6,-1,-5,8,8,9,10,-8,-20.736933170704052,-8.861693307748403,3.266314565163874,-1.6676880867114043,521.9999999999997
1,-9,3,8,-7,2,-5,-7,3,-6,-2,1,10,-6,-4,-6,16.276797102933575,-1.1379566251101183,-12.896475499575322,-7.242364978248125,485.0000000000004
4,7,9,-7,2,6,0,0,9,8,-1,2,2,4,-3,8,-6.327290734124789,12.746856493471261,3.22742203351962,7.353012207133889,266.99999999999983
-7,-6,7,6,-8,-10,8,10,9,3,9,-8,-8,4,-6,-5,14.064605808862268,-1.0095431009997262,-7.251090416242385,-18.803972291620166,604.9999999999995
-7,-7,-6,-9,-7,0,5,-9,-2,6,2,1,-9,-4,6,-10,-21.84635686021167,9.035919584362338,-4.232595628385765,2.0430329042351323,580.9999999999982
2,-8,1,-5,-8,6,-1,-3,-1,6,3,6,-9,7,-9,-10,11.315869492725254,1.5873663993920466,-6.842643530987542,-5.060592361129777,202.99999999999966
-5,1,-3,1,10,0,3,-5,-8,-3,6,2,-5,-5,-4,-5,6.25014746223227,4.010900656776407,-5.873625914171667,-8.387422204837014,159.99999999999983
-2,7,5,-7,9,10,-3,-4,7,-2,0,3,8,3,8,-6,-10.179817762782662,-3.481298573879493,4.54296116589859,11.11815517076357,260.00000000000017
9,8,-4,-3,-5,6,-9,2,-9,-8,-4,3,1,8,2,-2,-9.842042327516106,-1.4490663143688909,8.389156774606123,11.901951867278866,311.0
1,-5,-1,-7,4,5,-9,1,-7,-8,-4,-6,-10,0,-4,9,-12.435141502520375,1.153069539544399,7.620217826026826,14.66185413694916,429.0
2,5,9,5,-2,-8,-3,-1,0,2,-2,-2,9,10,8,7,8.462840000900298,0.7462616003515056,-6.268714661656882,-3.9403869395949234,126.99999999999957
4,0,7,-5,0,5,-9,-3,3,1,-9,7,2,-4,-1,6,9.119740089665356,6.299683927707846,-6.255924914207169,-3.1634991031660205,172.00000000000023
5,5,10,9,8,-9,-2,-8,5,-1,-3,3,1,1,6,2,12.64807263241805,0.7597018937765158,-11.551868333513006,-6.8559061926815765,341.0000000000002
10,-9,-3,-7,-5,9,8,9,1,5,9,5,-10,6,5,0,24.973054141847335,8.538798767486618,-5.230317408989367,-0.281535500344563,724.0000000000008
9,3,-5,3,9,-5,8,6,-4,-7,9,-7,-9,0,-2,-8,11.500959633223466,-7.844038250054733,3.1511624008581074,-1.808083784026859,207.0000000000001
-6,-4,-7,7,-7,-1,-6,1,-3,-6,1,-5,5,-3,-3,-5,-13.564697550911514,-8.719919048197525,4.359595110502951,6.925021488606087,327.00000000000017
5,-7,4,-8,-9,5,4,1,4,6,-6,-5,-5,-4,-4,-3,12.618089984414102,7.840801250972825,-10.9503913234196,-8.508499911967327,412.9999999999998
-10,-6,0,0,-10,-10,2,1,6,-5,6,-1,8,6,-7,-8,-18.360026361250426,5.542854912333944,-1.7608647409365552,-7.4219638101469725,426.0
7,3,-2,0,-3,-1,-6,4,-3,-9,-2,-9,2,1,-6,2,12.07756533731541,-10.294610238608222,4.870920114656869,-0.653875213364062,276.0000000000007
7,-2,8,5,1,3,-1,-5,5,5,-2,-5,7,6,0,10,12.42878043905924,-4.766996280244333,7.087676380711992,3.2505394604731213,238.00000000000043
-9,7,5,-4,9,-6,1,6,5,4,10,-10,-10,2,5,4,-17.663285858829134,8.856805602940419,3.68557043756439,4.120909818324344,421.0000000000006
7,-1,-6,-10,8,0,8,-4,-7,8,10,-2,-9,4,8,-2,-8.238286209650138,-4.222947256676456,14.788370260495979,12.672863205830604,464.99999999999983
-2,5,-5,3,-1,1,-6,-2,6,-10,10,-2,10,-1,3,-6,11.67862901413944,3.656560914634793,-9.096821085583587,-3.2383688431906346,243.0000000000004
3,7,9,0,7,-9,6,8,4,6,8,4,4,-7,5,10,17.662937753358243,-9.128919226079162,-1.634274467042121,5.100255939763048,423.9999999999998
4,1,9,2,2,-1,-7,-6,7,5,3,-2,3,-8,-5,-3,-9.295385767347772,-2.8640876971771876,10.176656757816641,4.982816706708337,223.0000000000001
9,3,3,-5,9,-4,-2,8,1,-8,8,5,-10,-6,0,10,-5.313048493687999,14.705723914361581,3.6466416407979527,9.960682938528455,356.9999999999999
7,-1,-7,5,2,8,-3,-5,0,1,8,-8,4,8,-3,-7,-4.51615595577813,13.041270661023324,2.065222589467703,5.409662705287096,223.99999999999977
-7,6,-2,9,-4,1,-1,4,-5,-1,-5,3,7,10,-6,-6,-13.707934703302058,-7.362654009133733,0.5188831522746945,3.551705560161114,254.99999999999983
-7,6,-7,-8,0,6,-3,1,-1,-2,8,-8,-3,-5,-10,2,-11.467735053173104,-0.6608430750686389,13.869280162425904,7.259297965815829,376.9999999999999
-3,6,9,8,4,-1,-6,-7,9,1,-4,8,6,-10,-6,8,-15.057497135468715,-2.0882070362098446,3.5766742658493866,13.56902990582916,428.0000000000002
-9,-9,-1,-5,0,5,10,10,-8,10,7,-6,8,1,-10,1,-11.241722646980545,-6.635736420650748,7.601135605843457,14.276323461787818,432.00000000000057
2,7,1,4,-5,-10,3,-1,8,7,7,2,10,-2,3,-10,10.425459375950458,-0.2146591724533899,-9.318019893000455,-11.892780310496619,337.0
-9,1,-10,0,10,-5,5,-1,-7,7,5,-2,5,0,0,10,-16.841027772037002,-0.18121195126744727,11.744833772074294,6.277405951230134,461.00000000000017
-6,-2,-6,5,5,6,2,-9,-4,6,-9,7,7,-1,7,8,-17.414696477160422,0.9506197200161808,3.7788223598811994,11.685254397263032,455.0000000000004
-5,0,1,-1,-9,4,-4,-7,6,-6,2,-4,-10,-6,-6,-7,-13.501248061319915,-5.5673439686871,8.448314444596932,4.6202775854101015,305.9999999999995
1,7,10,9,7,-4,1,2,-2,-5,10,-7,5,-9,-9,-5,-15.105953878923453,0.7051670101854014,10.047010874270686,6.353775994467384,369.9999999999998
-9,1,7,-2,-10,-6,7,-1,8,5,3,-5,6,-2,6,-9,-14.28754762324731,-6.957804434190757,-4.144925261991681,4.390277319429736,289.00000000000034
-9,8,8,-2,7,6,-9,-2,-5,-6,10,6,-7,8,4,4,-12.810403785628147,13.305668199362884,8.46780040391404,2.036935182351222,416.9999999999997
-4,6,2,10,9,-7,1,1,5,8,1,6,6,-2,0,-8,7.506851430928419,-16.962121336850963,-2.1012575925818484,-6.443472501495616,389.9999999999997
-2,-2,8,-9,7,-1,-9,-9,5,0,-7,10,-5,-5,10,-4,-19.142305699050212,9.50498612295415,2.0442296363644097,-6.406910060268335,501.9999999999994
-1,-1,8,10,-5,-6,-7,-8,10,2,7,-3,-2,6,-2,7,-6.70633698526265,8.843381772777867,5.4311006126952295,-0.5681454002104392,153.00000000000034
-2,-1,6,7,-4,8,7,6,-2,1,0,9,6,9,9,-3,-12.104662698578405,-4.999999999999997,4.7902780503459566,15.314384648232457,428.99999999999966
10,5,6,4,-1,10,-2,0,8,-8,0,5,-2,7,10,-10,-13.521491861361197,-1.628803072486961,12.926993146466847,12.223301787381313,502.0000000000001
7,-3,3,1,-9,4,9,4,7,9,-4,3,-1,6,4,4,-12.195577990973147,13.65346090922037,9.478758800320694,0.06335828143210648,425.00000000000034
1,-4,-3,-9,-5,0,7,6,-10,0,9,-1,-7,-5,-7,-8,-12.53316664976544,9.459510149553935,8.305987908089918,-3.23233140787842,325.9999999999998
7,6,3,-6,8,5,-4,-9,6,-6,9,-3,-4,-7,5,-9,-11.885585276581272,-4.18104488697385,15.954754895736494,12.111875267818656,560.0000000000006
-1,8,-6,-2,1,2,4,0,-5,6,7,2,-4,8,-10,0,-7.0342999682489324,9.30750266125563,3.7267973069933134,1.9999999999999967,154.00000000000017
2,-9,-5,-9,-6,-5,-3,10,-9,-1,-7,-1,3,7,2,7,-14.540225352962977,-6.037860409275557,6.483447640096955,11.09463812214157,413.0000000000003
6,3,-7,10,10,-4,5,-10,-7,4,-6,3,6,-6,8,-10,-23.879430241045156,9.856171651205212,1.8321266533410194,-1.8088680635011047,674.0
-6,-3,2,-9,-6,7,8,10,-6,3,-5,-3,-8,-2,0,-9,9.421486113216918,0.5981835854331199,-12.189974283230114,-10.829695415419932,354.9999999999999
10,-4,2,-10,4,-9,-8,-2,7,-1,5,-4,-4,-1,-2,-3,15.06620261708281,1.8217668928664912,-6.588417929735638,-7.299551580213682,326.99999999999943
7,-10,1,-6,-1,7,1,-1,10,5,1,-6,-9,-7,2,5,-4.21849776553244,1.8862068247812491,11.966423886043497,10.365867054707696,272.00000000000034
10,1,1,-1,-9,-10,0,1,5,-3,-3,-5,-7,3,-10,7,13.920686496660124,6.423261387546602,-9.0068045800547,-7.337143304152039,370.00000000000006
-2,-3,8,-1,-8,-6,4,1,3,3,-9,1,5,5,5,-2,-14.998311577204433,-5.3283057319147655,1.2877488510204087,0.03886845809880325,254.99999999999963
8,-8,6,10,3,4,3,-1,6,5,-3,2,9,-1,9,5,18.22894464399784,-6.624994384658758,-0.66537248254976,3.0614222232106996,386.0000000000003
-9,7,6,9,7,-5,-8,4,5,-8,-7,8,7,5,9,-5,-21.355825566401666,-15.555929464902022,8.489734296123459,2.422020735180234,775.9999999999998
-7,-2,-9,-7,10,7,-2,1,-7,-3,9,-2,-8,-8,6,4,-9.337287303273275,15.091592780886849,0.17256838868555288,7.073126133700886,365.00000000000034
-3,1,-4,-5,-4,5,-5,-8,-5,7,10,7,-10,-5,-4,3,-5.8422418173082455,12.265871199548197,2.3337611254439112,6.242609492316142,228.9999999999999
6,-8,-4,9,-4,10,8,10,0,-3,4,3,10,10,2,7,-9.285957545730898,18.421257458255,12.385935970556424,5.478764116919452,608.9999999999998
-9,6,4,-7,1,7,-10,5,7,-7,8,-1,-8,0,0,2,-15.534164874662123,15.128815817279605,6.701044719978328,1.7043043374041804,518.0000000000001
7,-2,5,-8,-6,5,4,-8,-6,10,-6,6,-7,-2,-5,9,-7.47523339300727,-0.40270010849359195,10.64562013887746,12.2323133626234,319.0
10,10,10,-4,7,3,-10,4,2,-7,3,-5,-6,5,-8,6,-9.791087164515295,-1.1407993239169183,15.330466428970078,17.601420059462132,642.0
-3,7,8,-8,-1,-3,9,-5,9,10,-9,-7,-1,-2,1,10,-17.55340395318393,-5.719447247715923,5.729272292200707,12.54357890869916,530.9999999999997
-3,-7,9,10,-5,-3,-4,10,9,8,-2,-10,6,6,7,8,12.02478085399551,-12.530375813504463,5.36486722958111,-4.8592722700721565,354.0000000000001
9,-6,-4,-1,6,-8,-5,-3,-4,-2,7,4,-6,-1,-10,-10,10.0618030559992,0.07089763957395345,-1.7562529183305378,-10.376447777242623,211.9999999999999
-1,10,-3,-8,7,0,0,2,-4,10,-7,-5,-4,-1,-1,10,-13.35663666109578,-2.8514595323041596,13.085382806633987,5.122713386765956,383.9999999999996
-4,-5,3,8,2,6,0,3,-1,6,0,10,9,5,10,2,-12.690491182752908,15.54930506103271,0.060988911931853164,1.080197209788365,403.99999999999994
0,-5,9,-1,-2,-1,5,2,10,-9,3,-3,-1,6,-7,-8,10.011711596076761,-10.664554941683878,-6.118636865848517,0.771480211455627,252.0000000000001
9,3,1,10,8,2,8,-5,4,7,-5,0,1,-4,9,-9,13.748445093537162,-14.697831748947879,1.4089788332603117,-3.4595921778495793,418.99999999999994
-8,-1,1,-10,-3,5,4,-10,1,8,-6,3,-4,-7,5,-5,-18.346129883958447,-6.0588601465898195,0.4813816276774337,9.923608402870808,472.0000000000011
-10,10,-5,10,8,3,1,2,-6,9,2,6,-6,2,0,0,-13.15817375442208,6.307687165270129,4.415472210077709,-2.5649856209257487,238.99999999999994
10,0,-8,3,-3,10,3,-4,-1,9,1,-3,4,8,-5,-3,15.253514182056456,5.581248274998348,-2.4571008293493763,-0.37766162770543005,270.0
6,-4,0,-4,-6,-8,-10,2,-4,-5,-7,-7,-6,1,-6,9,-16.466486745675926,14.867830838294683,4.0028080974740945,-2.404152190092864,513.9999999999999
-5,-5,8,-7,0,1,2,7,3,7,-7,6,2,5,8,-4,8.138194319760917,-2.851142698273528,-6.618008346494986,-13.669043274992413,304.9999999999999
-10,-9,-10,5,-1,-3,4,-2,-7,3,-4,3,-3,2,-8,8,-13.746656928380037,7.059222956494124,3.508629296304953,-5.8211953244190315,284.9999999999999
-6,-9,-7,-3,4,5,0,-7,-1,6,0,1,-8,-5,0,10,-7.560967418816414,10.359804823600049,7.417930423075926,-1.216767827859548,220.99999999999963
6,8,10,-4,7,3,-6,5,8,7,-1,-1,6,5,-2,3,14.596882918158597,-4.184732145526917,-2.726525897970081,3.314375125338403,249.00000000000009
4,-8,5,3,-5,6,5,-9,9,10,8,-8,0,8,-4,-1,-6.749836945122295,13.903017937561824,1.787658305241913,8.059160702318561,306.9999999999999
-7,-2,0,-1,2,0,10,-4,6,4,-8,0,-8,-3,-10,-1,5.329820390937998,-11.246275733323197,-8.22574471400103,-1.8577999436137653,225.99999999999986
1,6,4,7,9,10,-9,-4,8,-2,-2,-4,7,2,-6,8,-12.929013118737794,14.379674172510757,5.307422055888551,10.241916890338489,507.0
-1,2,-2,-2,-4,-10,6,6,-6,5,-1,1,3,10,1,10,-13.964215952853168,-2.6196936756421554,1.3005998822718419,13.283309746223491,379.99999999999994
2,5,-9,-3,-7,-6,2,10,-1,6,-2,-6,-8,9,-1,9,12.330009892965492,6.957089656789722,-6.7408820175407955,-9.546217532214415,337.0000000000002
-2,4,-1,-4,10,-1,7,9,8,-7,10,8,2,9,10,5,-11.35846863149638,15.427162100141228,2.6361706151474382,5.295135916207725,402.000000000001
5,-8,4,4,-4,-6,-9,3,-4,-9,7,8,7,-3,10,-9,-16.95955659185839,-6.999999999999987,6.824512645945812,14.135043945912555,583.0000000000007
-4,-10,1,-7,-1,3,-1,9,5,6,1,4,-6,10,1,-4,12.52171924285014,-11.010502514607271,-7.159505880312745,1.6482891520698786,332.0000000000005
-2,-10,-10,2,-7,9,1,2,-5,5,10,-3,6,-4,-10,-5,18.80831340218009,7.851931469294666,-8.932172578690349,-5.728072292784402,527.9999999999992
2,8,-1,7,1,6,2,0,3,-2,0,-4,7,5,-3,0,-7.092023382423198,9.795981932557527,1.2845848443683412,4.011456605497335,163.99999999999994
4,-2,-5,-5,-7,7,10,-9,-2,-3,-6,5,-5,-6,9,6,13.207519497697701,10.67447482244696,-5.534319943318297,-7.347674376826358,373.0000000000002
-9,-6,0,-9,-4,5,1,3,9,-6,-9,6,0,8,1,8,13.032357379508476,-11.25611542014248,-7.0961392668051895,0.319897307439189,346.9999999999997
8,-9,1,9,-1,-7,-6,3,-5,-7,-6,-6,-5,4,-4,-9,-13.855105296708931,-8.601930043374994,5.2967249004698695,3.160310439614042,304.0000000000003
4,0,-3,9,-2,-1,-8,3,7,-3,-10,-2,10,4,-5,5,-10.886462449652045,-8.132348959926668,13.120797296754446,3.8980141128242547,372.0000000000002
8,4,8,-7,8,1,-6,-1,3,-5,1,-2,1,-6,-8,2,-7.27497938479984,12.926598115447728,-0.8149674056822349,7.1633486750343645,272.0000000000004
-5,10,-10,2,10,8,-1,9,-10,-3,3,10,3,5,-1,-1,18.029289175494046,-14.392475456496786,5.8715952427260945,-4.508408961723357,587.0000000000003
4,-7,-4,-10,-8,-9,-1,-4,-4,-7,-2,-7,-1,2,2,-4,8.451065395939171,-10.715130091903067,-8.015377552824425,-0.7205577512116694,251.00000000000003
0,-5,8,3,6,-1,-4,8,2,-7,10,4,3,2,-8,7,11.878729119676626,-1.3434762269042868,0.9775038068643888,4.48724330036326,163.99999999999972
-2,6,-9,-8,3,-10,3,-4,-9,8,5,-8,-7,-5,-2,-4,-16.360870528518504,-12.169149348946739,10.43577641252843,7.094243464936811,574.9999999999995
-3,7,-4,8,4,-2,9,-6,7,9,6,-10,4,2,-2,-5,12.31749613195206,1.6132091224131504,-9.644230343435252,-8.286474910929957,315.9999999999999
10,7,-3,7,0,5,-2,-9,-10,4,4,0,-7,-9,2,-10,-11.487708096934174,13.452659644144068,1.1392309505458866,5.895817502244242,349.00000000000057
-8,-5,2,-2,-8,-10,4,7,1,8,6,-10,-9,7,-6,-10,9.896114839349629,2.1340948533053554,-13.814717027604166,-20.215492665050803,701.9999999999997
0,-8,-6,8,-5,8,-8,10,-6,-3,3,-5,7,9,5,-10,-18.942414973463684,-1.8641529664677636,8.169546049893126,13.637021890038314,615.0000000000003
6,3,-7,6,5,1,-6,9,-6,5,5,4,9,1,-9,-6,11.172224685800915,2.971842529946956,0.35440017904018306,-8.49846739478805,206.00000000000017
-9,4,9,9,6,-9,-2,-4,10,-9,8,9,0,5,-4,-2,-17.783989968038867,7.461907641557412,-2.917652092870887,1.2397344193523323,382.0000000000006
5,3,-3,-5,4,3,2,0,-2,-3,8,3,-8,-4,7,0,14.032813733273386,-4.717104054030478,4.457761475385632,2.2265288453714716,244.00000000000043
4,-6,-1,6,-7,-5,4,-9,8,-5,-6,8,5,-8,9,1,15.690663654662291,-12.586254317652141,-2.559199194387676,-6.545210142622493,454.0000000000003
-9,5,2,-4,0,-8,5,2,-4,5,4,5,-4,6,-1,0,5.155752225818059,1.5364358137413479,-12.859932857835068,-6.832255181724332,240.9999999999999
1,10,10,-9,6,-9,-3,-6,1,-2,-5,9,-6,1,2,2,9.796707696015067,-16.02327544028848,1.5430634291527043,-6.316495684879294,395.00000000000006
10,-4,5,-1,10,-1,8,6,2,5,-3,5,-5,10,1,9,14.878229915974154,8.939512912495012,-2.0800209295279455,-6.737721898941223,350.9999999999997
-6,2,-3,-5,-4,-2,5,4,-10,8,6,10,-6,5,7,0,17.515457307368543,-8.520175872031174,-5.208459544118641,-5.786821891218697,440.00000000000074
-6,4,3,-5,7,9,-9,6,4,6,-7,-2,-1,8,-2,3,12.070633842722279,-10.110870359535678,0.6045845293485683,-3.564348012535156,261.00000000000045
7,-8,7,6,-6,2,-5,-8,8,2,6,-3,-3,-4,-8,-5,15.216893800666536,7.335634530856317,-3.644570288037064,-8.907958043485772,378.0000000000006
5,6,-2,-7,5,1,6,1,-6,10,-4,2,-6,4,7,5,-11.464814652157047,-3.28520142626787,13.348252555496828,8.401763522928078,390.9999999999998
-1,-2,-1,-5,1,-10,1,-9,-4,-5,8,-6,-2,3,-8,-9,8.988684943333999,-0.2966023452447873,-12.221465106508195,-8.470617491581029,301.9999999999999
3,-7,7,10,-3,8,7,-8,1,8,-10,5,3,-7,1,-4,15.593870118096035,3.7166930044004056,-7.084851950657749,-15.225711171838693,538.9999999999999
-6,3,7,-7,7,-8,10,9,8,4,5,5,0,0,0,-3,11.806121387931464,-9.144459452754289,-11.661661935177166,-3.0,368.0000000000001
-10,6,6,-6,-7,5,6,-9,7,-10,4,6,-9,2,8,-4,-10.989667866255198,-3.7717241418219216,1.53712678689058,8.224265221186558,204.99999999999972
1,-10,10,-1,-7,5,2,-2,10,-8,10,-2,-6,2,-8,5,18.681277798462393,-7.9461752292095795,9.017297451907055,1.2475999788400962,494.9999999999991
-8,5,2,9,1,-6,9,-6,-2,2,-7,-6,3,-3,-1,-1,3.9592895021080103,-13.793297567355832,-3.8398632273620668,-8.326128707390144,290.0000000000007
-6,4,-6,-7,4,-9,7,-7,-3,-3,-10,5,-3,-9,-2,-8,2.0130263279669336,-16.97770090232141,-9.203290660286,-8.83203476535951,454.9999999999997
5,4,-2,-3,3,0,3,-1,-1,5,-1,-2,-1,-10,-2,6,10.75569203142565,-4.942856970178405,3.693125964459469,0.4940389742932911,153.99999999999991
-10,0,-9,-2,-4,-9,8,10,-2,8,0,-6,-3,9,6,-7,-17.897954904221315,-12.361683808533158,6.116028249718855,-1.8563895369643932,514.0000000000007
-8,8,8,0,7,-3,4,0,9,1,3,3,1,10,-7,7,-15.14415960115276,10.516369873530088,0.013899654928909697,3.6138900726937546,353.0000000000002
-8,1,8,1,6,10,5,7,-2,5,-4,-4,9,8,-1,5,16.422343106172903,0.5972267660906709,-5.480766069119394,-8.538803803144186,372.99999999999983
-10,-2,-7,-4,-6,-5,-9,7,-8,-4,6,-5,-4,4,2,1,-15.666548782214202,-8.089519953620918,6.654910259273828,9.1011584765613,437.99999999999994
-8,1,-5,10,9,10,-6,-5,8,2,6,-8,3,0,-4,9,-8.778982724830694,5.230899107419189,11.588440277789207,8.959643339622287,318.99999999999983
5,10,2,-9,8,-6,7,-8,-10,-5,-10,6,1,-7,3,-5,9.18426904895335,-14.78313533404366,-7.323809713803643,-3.0773240011060636,366.0000000000006
-9,-6,-5,-1,-4,-7,0,8,4,0,-4,-8,-8,3,-8,7,12.590521196663476,-11.117611954956846,-9.2544894887421,-5.218419752964519,395.0
6,5,-1,-1,-2,9,-9,-6,5,-8,-2,-6,-10,2,5,10,-2.6350932853876996,3.699647253623059,8.75559764987856,13.179848381886075,270.9999999999999
2,0,-8,-9,-1,-6,1,0,-9,4,9,4,-10,-8,9,5,21.53239512881609,-7.812254153971265,-4.893626207525192,1.173485232680359,550.0000000000006
5,-5,-1,-7,-2,-2,-9,8,10,-10,-8,9,-4,2,0,-8,11.03747678025249,-0.1007404891120084,-14.856298680004892,-9.080437611135595,425.00000000000045
10,5,-6,-2,8,7,10,8,1,10,7,4,5,6,3,-4,18.19936744692509,13.422537882584436,-4.569147611948841,-7.052757717560681,582.0000000000006
1,10,-2,6,4,-10,-5,7,10,6,-8,-7,7,6,-6,10,16.1365112627266,-2.608218858683144,-7.1734501525733165,-13.354842251470165,496.9999999999997
