a,b,c,d,e,f,g,h,i,eig1,eig2,eig3,sum_squared
-7,-7,3,-4,4,1,3,2,8,-9.750267829588648,6.120726339683645,8.629541489904993,207.00000000000017
9,-6,-7,1,1,-7,-8,-9,-7,-14.206955346971812,10.490640042336027,6.716315304635802,357.0000000000001
-7,-4,-9,0,-6,2,-7,-2,-4,2.6992398297987865,-12.82317665769601,-6.876063172102776,219.00000000000006
-9,10,0,9,-7,3,10,6,-3,4.721590191721045,-16.927829013719435,-6.7937611780016,354.99999999999966
1,-9,10,-10,-4,-10,5,-7,-3,14.863149903896312,-8.501385456317987,-12.361764447578333,445.99999999999955
-4,6,-5,3,-7,-8,0,-10,3,-12.969238235915384,-4.203138176435892,9.172376412351262,270.0000000000002
1,7,-3,1,-7,-3,-9,-7,1,8.354468936407798,-5.669283947628503,-7.685184988779306,160.99999999999983
7,1,-4,8,5,-3,8,-5,-9,-7.078803758788196,0.7909083381206471,9.287895420667548,136.99999999999986
-10,-1,2,1,-7,-4,-1,-4,4,5.1165867331996004,-9.656282819213272,-8.460303913986328,190.99999999999997
-6,-3,-5,-1,-8,2,-4,-7,2,2.879041067523076,-8.66797301289871,-6.211068054624373,122.00000000000014
0,6,-2,-6,-6,5,-7,9,2,5.049418472351819,-1.397619075403358,-7.651799396948462,85.99999999999997
-9,-7,3,-7,7,9,5,-2,-3,-13.644551270018063,2.3906846703036395,6.253866599714427,231.00000000000006
3,-9,-7,10,-6,8,-1,10,10,-5.291109461959617,1.934350938794896,10.356758523164705,139.00000000000006
3,6,5,6,-2,-8,3,-8,-5,-14.3838420760898,7.08836494698629,3.2954771291035185,267.99999999999966
10,8,2,-6,-10,1,4,8,-9,7.439598289797786,-11.861377190298766,-4.578221099499017,216.99999999999997
-7,-1,1,-9,-9,-2,1,-9,7,-11.099558281361421,-6.352778980342167,8.452337261703612,234.9999999999995
5,8,4,5,-5,4,1,1,-1,8.802757131417831,-8.177385525140688,-1.6253716062771346,146.99999999999983
10,4,-7,-1,8,3,-1,6,0,10.604401420867099,9.451025833570935,-2.0554272544380345,206.0
-1,1,-3,-8,10,-1,-4,-1,-4,9.038888916994116,2.2899740234058035,-6.32886294039992,126.99999999999994
7,9,3,1,-3,-4,-6,-10,4,8.541233007407932,5.337452331867302,-5.8786853392752345,136.00000000000003
-2,1,7,0,-1,-1,7,-10,9,12.958589822160839,-5.914860929940233,-1.0437288922206027,203.99999999999997
0,-9,0,-9,-2,-10,-5,-9,4,-14.301043283356506,4.642092153671419,11.658951129685104,361.99999999999955
-10,7,-7,2,-7,4,-9,-2,1,-16.25384051483956,3.5751408865757637,-3.321300371736226,288.00000000000085
3,9,-7,4,-7,-6,-1,1,1,-9.269577058155535,6.8375674124869175,-0.5679903543313787,132.99999999999994
-7,7,-1,8,6,-1,-7,-6,-4,10.196716645782178,-10.725407350291515,-4.4713092954906735,238.99999999999994
2,-2,-2,-9,-8,10,1,6,-7,-15.441211671002652,4.9347157504050205,-2.4935040794023626,269.00000000000006
3,10,-2,-3,-10,2,-8,3,8,9.345903006477073,-1.5265566588595902e-16,-8.34590300647707,157.00000000000017
-5,-7,9,-10,-1,2,1,0,-7,5.814389688245676,-12.739029390032913,-6.075360298212763,232.99999999999986
6,4,10,-8,-1,10,3,8,10,-6.577898096923066,7.879618069877436,13.698280027045621,293.0000000000001
-7,3,-5,1,-9,6,-10,6,-6,1.3122410013986379,-5.7169398627408174,-17.59530113865783,344.0000000000003
-7,-4,-10,5,6,-3,-5,-9,-1,10.320952870127318,-9.124847535201189,-3.196105334926148,199.99999999999991
1,-4,-2,-6,-7,-1,5,0,-2,1.6723485235607796,-0.8096318594747898,-8.862716664085985,81.99999999999994
-6,0,-2,6,0,10,-5,5,8,-7.857545384687103,-2.476407252195244,12.333952636882353,219.99999999999994
1,-10,10,-2,1,-4,6,-1,-5,9.692545426094794,-9.548163440910292,-3.1443819851845167,194.99999999999991
-7,-3,7,3,-9,5,4,10,-5,2.7916602629897938,-10.850582806389516,-12.94107745660028,293.0
1,-2,5,-4,-3,-4,10,-6,-4,8.403124237432845,-4.403124237432851,-10.000000000000002,190.0
7,4,0,10,3,4,3,1,-7,11.89758403082302,-1.8159234812147866,-7.081660549608238,194.99999999999983
7,2,-3,-2,4,-3,-10,-8,8,-0.2801098892805163,4.999999999999994,14.280109889280514,228.9999999999998
-2,8,4,3,-10,-8,-9,-10,7,10.175081205816056,-1.657693317627694,-13.517387888188358,288.99999999999994
-4,5,-5,5,1,4,-8,5,7,-10.514332092014701,4.085738715909261,10.428593376105432,236.0000000000002
-2,2,9,-3,0,10,-2,7,9,12.064397347060384,0.5195431576037841,-5.583940504664179,176.99999999999977
-8,7,8,-2,7,5,3,8,4,-9.291087573827218,0.35156955406924295,11.939518019757966,229.00000000000017
10,-7,1,-4,0,-4,9,-8,-7,13.860955299987166,-1.1941028343287754,-9.666852465658389,287.0
-9,9,4,9,1,10,6,7,-3,12.493358219786964,-13.861751232832315,-9.631606986954651,441.00000000000034
-3,-6,-2,9,9,-6,-1,-10,-7,8.999999999999996,-1.535898384862245,-8.464101615137753,154.99999999999994
5,7,1,9,4,7,-6,3,-4,-8.498194467280191,11.733074754558093,1.76511971272211,213.0000000000003
0,4,10,0,-4,10,9,9,-7,-17.365424623862037,-4.0,10.365424623862047,424.99999999999966
-8,10,7,-1,-5,-9,9,0,7,-14.103213269701495,6.528332580750146,1.5748806889513478,244.00000000000006
3,9,2,-4,10,9,-1,8,2,11.5118273971888,6.3481147507004065,-2.8599421478892157,180.99999999999991
3,1,9,-3,-4,2,4,3,-6,5.2999383089173175,-10.349160309912579,-1.950777999004738,139.0000000000001
6,-1,-6,-8,-2,9,-9,8,6,17.17467578644873,-0.17467578644873744,-7.0,343.99999999999983
-8,7,-10,6,9,-5,-2,-7,-4,14.266120726297824,-9.732682333453061,-7.533438392844733,355.00000000000074
-3,8,7,9,4,6,7,7,-2,14.865861223222245,-9.950775243219791,-5.915085980002451,355.0000000000003
10,9,-1,2,1,2,-9,-8,6,-0.5728276987028931,10.247531873921831,7.325295824781073,159.00000000000017
10,8,1,5,9,9,-1,4,-3,16.515670798077398,5.534386104993192,-6.050056903070584,340.0000000000002
8,-6,1,-1,3,1,2,10,10,0.7084973778708168,9.0,11.291502622129181,209.0
6,-10,-1,-6,0,-1,-5,4,-2,11.348673232981898,-5.435886602785366,-1.912786630196543,161.9999999999999
-3,-8,-3,-4,6,8,9,3,-5,-9.307621483146276,0.9457194897867744,6.361901993359498,128.0000000000002
10,5,9,4,-6,1,-7,-8,-10,6.29665491464605,-3.086606059079915,-9.210048855566132,134.0000000000001
2,-6,1,-9,-5,-6,7,-6,7,12.866842843623175,1.3602779244932994,-10.227120768116473,272.0
-10,-4,-4,2,-2,-6,-7,-6,9,12.311618350373172,-11.41088742610308,-3.9007309242700834,296.9999999999998
1,-3,2,-7,9,0,4,3,7,-2.164414002968975,10.164414002968973,9.000000000000004,189.0
4,-2,10,9,-10,-10,5,-6,10,-13.054586422946418,2.0408336880910856,15.01375273485533,400.00000000000034
-3,-5,-8,9,1,6,-8,9,7,-7.4199967329255925,0.17611532730665097,12.243881405618943,205.00000000000009
4,9,-9,7,-9,7,-3,-1,9,-13.011173668942318,12.379818691185697,4.631354977756626,343.9999999999997
-7,-1,-1,-8,10,-7,-1,-4,1,12.651474532933502,-7.966903724178956,-0.6845708087545328,224.00000000000034
-4,2,-3,2,-10,5,8,8,10,10.408667113338735,-2.521663114913091,-11.88700399842565,255.9999999999999
2,-4,4,-5,-7,9,0,10,8,-13.186536995533794,4.086196492453899,12.1003405030799,336.9999999999999
-9,6,4,9,7,1,-8,6,3,-8.797958971132704,-1.0000000000000009,10.797958971132715,194.99999999999994
-4,-2,8,3,8,9,7,4,10,-7.3977368631690545,16.544461552500394,4.853275310668663,352.0000000000001
10,-7,2,-6,1,6,-1,1,-5,13.478242308420757,-1.6927914808965694,-5.785450827524197,217.99999999999974
9,-6,-1,-5,-10,9,-6,-5,10,13.367566905566546,3.9305576682166814,-8.298124573783221,262.9999999999999
8,0,4,-9,4,-4,6,1,1,9.870585123318135,-1.4910192009489798,4.620434077630862,121.00000000000037
10,8,8,2,4,-3,0,-10,-7,11.28450021659081,5.6192440715896135,-9.90374428818044,256.9999999999998
-10,-1,4,2,8,2,-2,10,5,-8.844030452810244,0.41553737453751965,11.428493078272723,209.00000000000006
-1,1,5,-9,-8,-3,9,4,8,-7.744489970959293,-3.4935689722942427,10.238058943253538,176.9999999999999
7,-10,8,-9,-6,7,5,-1,10,-11.729347399348924,15.554589748072212,7.174757651276723,431.0000000000004
-8,-1,2,10,-1,0,-4,-9,8,-7.708203932499362,1.0000000000000009,5.708203932499371,92.99999999999991
8,-3,-2,-4,-7,5,-5,7,-9,9.858710769020602,-3.86284540193695,-13.995865367083654,307.9999999999999
-6,-5,8,3,-4,1,6,-7,9,10.504328742765873,-7.811810913036173,-3.6925178297296952,185.00000000000003
1,0,-4,-1,-2,-9,-6,-1,3,7.545483830645992,-0.8119412748342821,-4.733542555811706,80.00000000000004
5,-9,8,-2,3,4,8,-3,4,-5.404201885979809,10.863290468644783,6.54091141733502,189.99999999999994
-10,-10,2,-10,-5,-1,10,-10,-6,5.325904067765997,-17.96441708990205,-8.361486977863944,420.99999999999955
3,7,1,1,-6,-4,2,-2,-5,-9.496199533794972,3.268306890517299,-1.7721073567223307,104.0000000000001
10,-4,7,4,-3,9,5,6,-8,10.827399328420292,2.2049127894658422,-14.032312117886129,319.0000000000001
7,-1,3,3,-4,-4,10,0,7,12.603277807866855,0.39672219213314724,-2.999999999999998,168.00000000000006
-2,4,-2,-4,0,-6,-2,-5,-4,-7.295546567249389,-0.3360406802779984,1.631587247527386,56.00000000000003
3,8,0,-4,-5,-7,3,-8,6,5.999999999999969,5.324555320336787,-7.324555320336761,117.99999999999994
-9,-3,-9,-10,-8,6,-4,-1,8,-14.847569685740462,-3.8383390399156103,9.685908725656077,328.99999999999994
-10,-2,-4,9,8,-7,-10,-2,-9,7.51850908597754,-15.93025265947616,-2.5882564265013794,316.9999999999998
-6,0,-5,-10,8,-4,-1,1,1,-6.197648602967519,7.93729564944374,1.2603529535237605,102.99999999999983
-10,-2,6,1,-9,-2,1,-7,1,-11.557888482531729,-8.863077268069745,2.4209657506014888,217.99999999999966
1,6,-7,5,-4,-3,-2,3,-2,4.759295342134534,-8.098901082871938,-1.6603942592625898,90.99999999999987
3,-2,1,-5,9,1,8,1,-4,-5.318554009509816,2.9836108885378767,10.334943120971944,144.00000000000003
4,-5,-2,-1,-2,7,-2,7,-2,7.74104946669965,1.1351834948214696,-8.876232961521119,139.99999999999997
-6,2,1,-2,8,9,-10,0,-6,-7.225056519177363,-3.4172860271791823,6.642342546356548,107.99999999999977
-4,2,-5,2,-5,4,-3,0,-1,-8.28240362991962,1.3690619391414878,-3.0866583092218636,79.99999999999994
-2,-7,3,-7,4,10,-1,3,-5,10.015009631879227,-4.057571733750219,-8.957437898129006,197.00000000000026
6,-7,6,7,-7,6,4,6,2,8.326550187874888,-0.9402810486743904,-6.386269139200495,111.00000000000017
10,9,-3,9,7,10,8,9,-8,19.489370452241648,0.7616028594237855,-11.250973311665431,507.00000000000006
-5,7,4,3,10,-3,0,0,1,-6.289197915623475,11.289197915623472,1.0,168.0
-7,0,-6,-1,-6,-8,-5,2,5,6.047551513011591,-8.198567002241406,-5.848984510770184,137.99999999999994
0,-2,-1,0,10,4,10,2,6,0.35424868893541106,5.64575131106459,10.0,132.0
10,-4,1,4,-9,6,0,-9,8,-3.21919730277029,9.270482812804394,2.9487144899658992,105.00000000000003
8,-4,0,-10,-4,-8,2,-8,-5,11.69531127585082,0.5673364071019988,-13.262647682952808,313.0000000000002
4,-7,-6,-8,8,10,5,6,-2,-5.278723478679663,0.17560320671507512,15.103120271964581,256.00000000000006
-8,7,7,-4,10,2,2,-5,-8,8.19821103837447,-4.650152944598901,-9.548058093775566,179.99999999999994
2,6,-3,0,6,-2,-9,-1,10,13.744562646538046,2.000000000000014,2.255437353461961,198.00000000000048
-4,-3,3,-7,0,-1,6,-6,-1,6.291502622129184,-7.000000000000002,-4.29150262212918,107.00000000000006
-4,-1,-3,10,10,3,-10,2,-5,-10.070734559697598,1.643084942808535,9.427649616889054,193.00000000000003
-2,-3,0,-8,-6,-1,-6,-3,-5,-10.03052509648488,1.1590926947802145,-4.128567598295331,118.99999999999993
7,5,-9,2,-10,-8,-10,-9,8,19.487298817841037,-1.2309848055411567,-13.256314012299878,557.0
-3,10,-8,-2,9,3,-5,9,-7,-12.14804668297105,2.1618767029670884,8.986169980003956,233.00000000000006
3,3,-8,5,3,-1,-3,1,-6,7.515609770940697,0.9999999999999998,-8.5156097709407,130.0
6,-8,-4,1,-10,0,-6,-5,3,9.461994771607388,-1.1847653335417099,-9.277229438065678,177.00000000000017
-1,2,-8,-2,-9,-3,-4,-2,2,6.455971883083341,-5.2489880256016885,-9.206983857481644,154.00000000000014
-4,-4,-10,-9,10,6,-1,4,5,16.000000000000025,-5.000000000000001,1.4927780826817063e-15,281.0000000000008
-8,3,-7,8,-5,6,7,-3,8,-7.265274987159669,3.5461457261353333,-1.280870738975653,66.99999999999984
6,-2,-3,-1,-3,-8,1,-7,7,6.575652569042943,10.51267698595369,-7.088329554996625,204.00000000000006
-3,1,-5,6,0,-1,-3,1,10,-5.3859517525372285,1.5407923399466095,10.845159412590625,149.00000000000003
-5,-2,-7,-4,2,-1,1,-1,0,-5.441621650886353,1.6724720179129444,0.7691496329734063,33.00000000000004
-1,-1,-4,-1,3,-6,0,-4,9,-1.9100704984568817,1.258080826041659,11.651989672415223,140.99999999999997
7,0,9,-8,-4,-7,8,10,7,9.394351048860905,-3.5418317538453854,4.147480704984472,117.99999999999996
-6,8,10,4,-1,-4,8,-3,4,-14.567728249239494,9.091062730100148,2.476665519139339,301.0000000000001
4,0,4,10,7,3,10,8,2,13.999999999999998,7.268491364342822e-15,-1.0000000000000073,196.99999999999997
-5,9,-6,10,-3,7,5,3,-5,5.98737420285431,-11.057522226270223,-7.929851976584095,220.99999999999994
0,-5,-6,4,-5,10,5,7,10,7.999999999999991,5.446221994724908,-8.446221994724903,164.99999999999994
-10,-8,9,-8,-4,3,7,4,2,-19.03588401794005,5.850675137574985,1.18520888036507,397.99999999999966
-8,9,6,5,2,9,-3,10,3,-11.3984509921495,-4.3391679548561015,12.737618947005597,311.0
-3,-1,7,7,8,-7,2,-5,10,-4.9421035118128716,5.864236283998962,14.077867227813911,257.0
5,-8,-8,-7,-5,-8,-2,-8,-5,-16.369316876852974,8.369316876852977,3.0000000000000013,346.99999999999966
10,9,-2,4,-2,-6,10,5,-8,9.16343600331555,-7.231921854167113,-1.9315141491484318,140.00000000000014
-2,6,-8,-4,-4,10,-5,9,-3,7.0411867343032455,-2.418725221154308,-13.622461513148936,240.99999999999994
2,-6,5,-5,5,2,0,10,-10,8.588132773038247,0.8430099611615656,-12.43114273419981,228.99999999999994
6,5,-2,8,-9,-7,9,-2,-7,-14.215497644127053,5.784324439128809,-1.5688267950017507,238.00000000000009
2,-1,-8,0,-10,4,-7,4,-4,7.462166831600624,-6.654714022600606,-12.807452809000015,264.0
4,-7,-8,3,-5,-10,-2,1,7,6.9603225081171916,1.8749184604307862,-2.8352409685479856,59.999999999999865
8,-10,8,-8,9,-3,6,-10,-5,20.69973609939105,-1.2131323805609384,-7.486603718830124,485.9999999999995
-10,-9,7,-2,-6,-10,-4,-9,-8,-17.153223352392004,-8.02380968449686,1.1770330368888655,359.9999999999998
-4,-8,-5,-10,10,-9,-10,-7,-6,-17.4165213166323,2.2663208168965077,15.15020049973579,538.0000000000003
-9,5,-3,4,0,-1,-8,0,6,-11.844288770224743,8.000000000000002,0.8442887702247608,204.99999999999963
-2,8,-10,7,-3,-3,-3,3,-9,5.200159422318142,-13.879990987182197,-5.320168435135949,248.00000000000006
10,-2,1,6,5,-6,8,6,-8,9.638821260923624,-3.830529492285687,1.191708231362057,108.9999999999998
-6,2,-4,6,-3,-6,-4,-3,-4,3.6568542494923815,-9.000000000000002,-7.65685424949238,153.00000000000003
4,-6,4,-10,4,-7,5,-4,-3,14.485441088716339,-3.6974454270866843,-5.787995661629668,256.9999999999997
6,-8,9,-1,2,9,7,8,6,-8.98541573390428,8.568871700312673,14.416544033591613,361.9999999999999
0,-9,1,-2,-5,1,7,-6,6,5.768037662696925,2.829552398876631,-7.597590061573555,98.99999999999997
5,1,-9,5,-10,9,-9,2,5,14.08723644937207,-12.535642160778456,-1.551594288593613,357.9999999999997
-6,1,8,-10,-2,-10,7,-8,-5,8.838616418781822,-10.463086630387535,-11.375529788394296,316.99999999999994
-7,1,1,-6,10,2,1,-7,-5,8.802222408290117,-5.698496640837059,-5.103725767453052,136.00000000000014
8,-5,-5,0,3,-8,-3,-7,5,11.744914800342732,8.946783807782742,-4.691698608125483,239.99999999999983
7,-4,0,-3,9,-5,5,-6,-5,13.370961717916398,4.172067694442959,-6.543029412359357,239.00000000000006
-5,-9,-4,-2,4,10,3,10,2,-9.414433626950922,-2.3471933421439997,12.761626969094916,257.0000000000001
6,3,-1,-6,10,10,6,5,-10,-11.362663503760487,6.661574819982056,10.70108868377843,288.0000000000003
-7,8,0,4,5,-5,1,-3,-1,8.397890347657832,-9.792811654315276,-1.6050786933425572,168.99999999999994
-6,9,10,10,-5,-8,5,4,-3,-15.736966755506312,5.160298295781549,-3.4233315402752376,286.00000000000006
-10,8,-8,-3,7,2,-10,9,6,-13.00472591455125,12.233289456722577,3.771436457828674,332.9999999999999
-6,1,0,7,-3,2,-9,5,1,-8.186387178417267,-2.4529500511724724,2.6393372295897355,80.00000000000007
5,2,-7,1,-7,6,3,6,-10,2.969865028650773,-0.8844979747065573,-14.085367053944214,207.99999999999997
1,-8,4,-2,9,-2,3,-8,-3,12.330622297979458,-0.14063426840540538,-5.189988029574049,179.00000000000006
-4,9,6,1,0,-1,-3,4,7,-3.5203370306132893,4.895685206523725,1.6246518240895766,39.00000000000002
4,2,2,10,7,-4,3,-6,-2,10.485887690761611,4.639538306097057,-6.125425996858672,168.9999999999999
-1,-6,6,-4,-9,-5,-1,-2,-6,-12.21428944403952,1.0774419437190794,-4.863152499679564,174.0
-8,0,-1,5,9,8,-10,0,4,9.0,-8.782329983125269,4.782329983125268,181.00000000000003
-4,-3,5,7,0,-10,5,-7,-5,-12.74456264653802,-1.2554373534619734,5.000000000000003,188.9999999999998
0,-5,-1,-5,-1,-6,-2,-4,6,-7.23471673970189,3.6868515455541693,8.547865194147723,139.0
-6,3,10,-1,-1,7,9,-2,-7,-14.518692555383872,3.5053473173356253,-2.986654761951756,232.00000000000023
9,-6,-4,-1,-9,-10,9,-10,-7,8.751940974102698,0.7941421696565933,-16.546083143759294,351.0
3,-9,2,-6,-10,-2,9,-1,0,8.954451150103328,-2.9999999999999982,-12.954451150103322,257.0000000000001
5,-9,-2,-9,-6,9,6,8,-1,-15.610647243399573,8.76527686731696,4.845370376082625,343.99999999999955
-10,-4,-1,1,3,0,6,-2,-3,-8.53877767976405,-4.19627779158915,2.7350554713531947,98.00000000000011
-6,-3,10,-8,3,-6,4,-2,4,10.878860356063855,-9.727668705191839,-0.15119165087201616,212.99999999999986
-8,3,10,5,4,-4,7,9,-5,-13.375972604960964,4.88138459753912,-0.5054119925781584,203.0000000000002
10,5,0,-9,-9,3,-2,1,-8,7.031597949209564,-4.45515845155779,-9.576439497651776,160.99999999999994
6,-4,-7,1,-1,-9,3,-3,-1,-3.6055512754639962,3.6055512754639945,3.9999999999999925,42.00000000000003
6,-3,5,-5,3,-9,-2,-7,8,-2.699904177559774,5.17729732251067,14.522606855049101,245.00000000000003
6,-10,-9,6,-9,-8,-7,2,1,5.721219228566903,-0.022704107963586878,-7.698515120603316,91.99999999999997
10,-6,3,-5,-10,5,-5,2,2,10.409206512739127,3.22139979669344,-11.630606309432567,253.99999999999983
0,5,3,0,-6,-1,10,4,-4,3.21325017855866,-8.392686839248041,-4.820563339310625,104.00000000000014
-10,1,3,7,10,-8,1,-6,-8,12.38901799953869,-13.248703289131903,-7.1403147104067966,379.9999999999999
-4,5,9,6,10,-3,4,9,4,-6.411497541510343,12.342418536261397,4.069079005248931,209.9999999999997
-3,0,10,-1,7,-2,5,-10,-5,-11.395373670422895,0.7753818910917027,9.619991779331185,222.9999999999999
3,3,1,5,7,-3,-9,0,-10,-8.678779875342912,-1.0000000000000016,9.678779875342908,170.0
8,-4,0,-4,2,10,3,0,-3,8.857429555164934,-4.7248259060329145,2.8673963508679883,109.00000000000009
-1,3,-7,4,9,-2,-4,-4,9,-3.4609554103853313,14.571931349678357,5.8890240607069755,259.00000000000006
-8,-10,7,-9,-3,5,-7,8,9,-14.978168881704676,8.41755834398277,4.560610537721894,316.0000000000002
1,-4,10,1,-1,-4,8,-4,7,14.331496409591201,-4.834677385702203,-2.4968190238890107,234.99999999999986
3,-6,10,-9,3,10,-3,9,-9,9.36240744260353,2.8446139145197202,-15.207021357123253,326.9999999999999
-3,-7,-9,-5,-8,3,-1,0,-6,1.9276180870529203,-12.12434707988301,-6.803271007169903,196.99999999999983
-6,-4,6,-2,-5,-2,6,-9,9,12.53565375285274,-8.53565375285275,-6.000000000000001,266.0000000000002
3,-5,6,-2,-7,4,7,4,7,11.783818373599555,1.3336428358363301,-10.117461209435884,242.9999999999999
-4,4,-6,0,3,-3,-7,-1,-4,-10.080526297375787,-0.3300256729075659,5.410551970283352,130.99999999999994
2,3,1,9,4,8,0,4,10,-3.147377254394618,4.841723466850862,14.305653787543756,237.99999999999994
1,-10,0,-5,8,1,-9,-1,8,-2.819757395662908,13.27421939239087,6.545538003272034,226.99999999999997
8,6,-10,4,5,9,-1,-1,6,11.941179508049999,1.5935953545481178,5.465225137401879,174.99999999999991
6,-9,-2,-7,-4,-6,8,-7,7,13.11274275334472,4.964976464269981,-9.07771921761469,279.0000000000004
-8,-7,3,3,6,-2,8,-8,4,-8.281340697123774,1.105424817432788,9.175915879690983,153.99999999999994
-9,2,-8,10,-10,-9,-1,0,-8,-14.278572636890491,-3.5142240561032203,-9.207203307006292,301.0
-10,6,-3,-1,6,5,-1,4,5,-9.890722494048575,9.796779999829733,1.093942494218847,195.00000000000009
7,-7,-4,1,1,10,-10,10,1,-7.620670574230051,0.5385261402520629,16.08214443397799,316.99999999999983
3,9,-6,2,-5,3,-5,-8,5,8.800367735485608,-5.4232172391820885,-0.37715049630352937,106.99999999999989
10,0,-10,-2,-3,3,-7,0,6,-3.0,16.602325267042627,-0.6023252670426267,285.0
-3,10,-10,7,-6,-3,-3,-2,7,-13.129529744830117,-0.4219801743149391,11.551509919145051,306.0000000000002
-7,8,-7,2,6,0,-9,-6,2,-12.041847245094079,9.432025230498562,3.6098220145955104,246.9999999999997
2,-8,-1,-7,3,6,-10,4,10,16.77781350611234,-3.1165359325715487,1.33872242645921,293.0000000000001
-2,-10,-5,-9,-8,4,-4,2,5,-14.929766859728957,10.294138845485577,-0.3643719857566345,329.0000000000004
2,1,6,10,0,-4,2,-1,-1,-5.795831523312723,3.7958315233127182,2.9999999999999996,57.00000000000003
2,8,6,9,-4,-7,6,-7,7,-14.018186609480505,7.829103241485522,11.189083367994984,382.9999999999996
5,-9,-10,-8,1,-5,-9,5,-6,14.094345979358337,-11.4074549255876,-2.6868910537707316,336.0000000000005
-10,10,0,10,-8,-9,3,-10,-5,-22.441723055350796,-5.989358684079683,5.43108173943049,568.9999999999995
6,9,-9,2,4,-3,-5,-2,0,13.15968537128576,-4.012009939966582,0.8523245686808245,190.00000000000009
-8,-1,-9,-4,-10,1,-6,-2,1,4.812266170459042,-13.730545994063792,-8.081720176395256,276.99999999999994
0,1,-8,1,-10,-5,0,-9,-3,-13.766497871218025,-1.9821027156744166,2.7486005868924472,200.99999999999983
