a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,eig1,eig2,eig3,eig4,eig5,sum_squared
-8,6,-8,7,-2,9,10,3,-9,3,-5,9,-9,9,7,10,-5,-6,4,9,-4,-6,7,5,5,-19.923773168198956,-6.812671921357546,1.994982103504496,15.92982206621829,10.811640919833733,817.9999999999998
-5,4,3,5,-1,4,-2,-2,7,-3,4,8,-7,-5,-10,5,7,-9,-1,-9,5,3,-9,-4,-7,-22.422397294438255,-7.39710595289011,6.895630960146903,-1.6047552644378422,2.528627551619303,614.0
-8,-7,4,-4,6,0,-7,0,-1,7,-3,9,9,3,-3,-7,2,-7,-8,-8,7,2,-3,-7,10,14.700064922396294,6.338479673639378,0.5625585126937378,-13.724416921204785,-11.876686187524625,586.0000000000001
0,-9,2,1,10,-8,10,7,7,-2,-2,0,-4,2,-2,-2,8,4,-3,6,0,-2,-1,-1,8,18.524677805347476,5.858230059937469,-7.104835373577728,-2.3230491192076634,-3.9550233724995647,448.9999999999991
2,9,1,-5,-5,1,10,2,1,4,-3,10,-3,-4,6,-5,-7,-3,9,6,2,10,0,-1,10,17.558084161770076,-5.6387502507510145,9.37847852601429,2.027715972550824,4.6744715904158,453.99999999999915
-9,-1,-7,9,7,-1,2,0,1,1,-1,4,10,4,10,8,-2,3,9,-10,-1,2,-1,-4,-5,-13.897561631388527,-4.995817558657404,1.7097247801532662,14.035002247233695,10.148652162658951,520.9999999999993
6,-9,3,0,6,-8,4,-3,2,-4,10,-6,5,6,-10,6,4,3,3,-3,6,-10,0,5,-2,19.286821553262577,-7.648254921154772,-4.963643438626707,6.3066834887183925,3.0183933178004927,503.99999999999983
-4,6,-6,-1,2,5,-5,-8,7,-7,-8,1,-10,-8,5,-3,1,-10,-10,1,6,-7,-2,-4,1,-20.665578435231247,3.5325597236006474,6.934816717037488,-11.127016780915431,-6.674781224491467,656.0000000000002
5,9,-3,-8,10,1,-2,-5,5,-9,-8,-4,4,7,-1,-6,5,7,9,7,-6,-8,-7,6,7,-9.7581079938412,-4.109327183570497,19.348939557059023,6.880092135941275,10.638403484411384,646.9999999999997
4,4,3,-8,-9,7,2,-4,3,-10,-7,-2,-10,5,6,-10,-1,-3,-5,10,2,-2,9,3,-2,14.918181342980487,-12.032629956427318,-9.514647866817782,-4.132598252902945,-0.23830526683244477,474.9999999999999
6,-10,-4,5,-5,-5,-5,-1,7,-8,7,-7,-7,-3,0,9,9,-6,8,1,-5,2,-8,9,-7,-17.91902917219628,12.732367707552637,5.746401120121224,1.5397787536839245,-7.099518409161508,569.0000000000005
6,-2,-6,-9,5,-9,6,5,-4,-9,-7,1,-8,10,-6,-7,-9,3,9,9,-5,-4,0,9,6,22.451995098687583,11.22969485543073,3.4201588037022135,-5.947223436939979,-12.154625320880553,824.9999999999993
2,-5,0,4,3,-3,-3,-1,3,-1,-8,-4,-9,-6,-4,0,10,-6,-5,9,-3,-3,-1,4,3,-12.938285224000737,-11.595993702113159,5.741812294094726,5.40825911465039,1.384207517368765,366.0000000000004
-7,4,-6,-2,-2,1,7,3,5,-9,-6,6,-2,1,-10,-5,10,9,-1,1,-9,1,-9,2,2,-13.85742756146254,-10.61651158453818,14.263944766240396,7.0938990182191946,2.1160953615411144,562.9999999999989
-3,-6,-4,10,0,7,5,6,6,-6,-2,7,-6,-8,0,-1,3,-10,5,-5,-6,-10,-10,6,2,-12.551851200651203,13.215144593080128,-2.3866163145066994,3.3516507728281373,1.3716721492496435,351.0000000000001
0,-2,-8,-10,1,-4,-5,0,-4,2,2,9,9,10,5,-5,-8,7,7,-4,5,6,9,-2,5,-10.180866977304756,-4.572387153881434,0.15803553932441125,12.524114412948956,18.071104178912808,607.9999999999998
3,7,3,-3,6,7,-8,-7,8,9,9,-6,-3,2,3,2,3,-2,-8,2,8,0,-2,10,6,14.742249003176127,3.761026020024926,-15.896723010635066,-4.521086579562485,-8.085465433003485,570.0000000000007
5,5,6,-6,10,3,10,10,1,7,-3,5,-8,5,4,-8,6,5,-2,1,-1,-3,8,6,-9,13.29869818479051,4.9453066529908645,3.035618966592138,-10.4100253269653,-14.869598477408221,539.9999999999999
-5,-1,-3,10,-7,-7,0,-2,-2,0,-7,-9,9,-9,-6,7,-7,-5,6,-5,-6,-6,-8,8,-4,-14.154756234607419,16.117977319208542,-7.633379998696296,9.112951352935736,2.5572075611594065,607.9999999999993
7,-4,-8,-8,-10,1,4,10,7,-5,5,3,-1,7,-4,-4,0,-3,-4,9,-2,-9,1,9,-4,-12.796543547959466,13.361111047074246,-4.153208730523353,2.137210789673544,3.4514304417350297,376.0000000000002
2,-8,0,10,-10,-3,4,0,-3,-9,1,0,9,8,-5,9,-7,5,-6,4,-10,5,-5,7,2,-18.492292657804285,-2.3550778033330766,14.38970388131712,8.870399176138267,8.58726740368195,707.0000000000005
-5,-6,10,2,1,-4,10,-4,-10,-9,8,-6,9,-3,6,5,-4,-7,-5,-9,-1,-5,7,-9,-10,-19.599486417074587,-11.932308935066349,20.720774764251406,-0.5259520481050647,10.336972635994604,1063.0000000000005
0,-1,-9,6,-9,9,-8,-1,-2,-3,-8,-9,7,1,-8,3,-5,3,-8,0,-5,-9,-7,8,-10,14.17509453804477,3.504705432278088,-5.432773125037145,-13.613492588506423,-17.633534256779296,739.0000000000003
6,2,-10,-2,-1,9,-7,-2,4,6,-7,5,-7,-10,-5,-2,2,0,3,-1,-10,-1,10,4,-3,-8.750257041216566,-8.317750136303204,-3.0585289714117208,7.360764785064985,4.765771363866511,231.99999999999974
2,3,3,6,2,-4,5,4,-8,-3,5,6,-1,4,6,-8,-9,-6,-8,-10,-7,-9,-7,-6,-8,-11.63073901197809,-6.222172744042209,-2.7087290242749593,0.9855243895441048,9.576116390751164,273.9999999999998
2,-10,3,5,-1,-9,9,-8,7,3,2,-6,-10,8,8,-1,7,5,10,10,0,7,3,7,-9,19.794277303608148,15.058877740813955,-17.691968507869127,-5.925261136410868,-9.235925400142087,1052.0000000000023
10,-1,-2,1,2,-8,3,-1,-8,7,-2,4,-5,0,7,2,-9,-2,8,-5,-6,3,6,1,-9,16.991097462128614,-13.39817180787077,7.494052715414913,-0.9759974891499843,-3.1109808805227863,534.9999999999997
10,10,-3,-6,9,5,-1,2,7,-1,5,6,1,0,4,-2,3,-8,10,6,9,-2,2,6,-6,-15.919924761291048,15.648717292178805,11.380831041351557,4.605345612288558,-1.7149691845278663,652.0000000000007
-8,-9,-7,-5,2,-10,0,6,9,1,-6,-2,-4,-2,-5,-3,-4,-9,-7,-5,-2,0,2,-1,-7,-15.682211110379138,-10.557887370852773,3.9539249250003468,0.7953964521671293,-4.50922289593556,393.9999999999999
0,0,9,-3,-3,-6,7,-8,3,-8,9,6,-9,-5,-3,-8,-8,-9,10,-3,-10,-5,-8,6,-2,-14.29459055940541,-6.954323602819344,3.961613573239636,12.752365204123908,10.534935384861205,542.0
-8,7,0,8,2,7,0,-6,-2,-3,1,-9,9,6,9,6,4,7,6,-2,7,-10,5,0,7,-15.215866329781424,20.580358180344117,10.25072840584283,2.0685303337934755,-3.6837505901990015,778.0000000000015
-1,0,-2,10,10,-9,10,8,8,-7,-2,2,2,1,0,0,-2,4,-9,1,0,1,1,-8,2,8.53361527269571,6.418549383261529,-6.351662775744638,-4.651176864135781,0.050674983923167924,176.0000000000001
-2,-8,-6,-6,8,-5,-8,-6,6,10,-3,-6,9,-2,-1,3,4,-1,-9,-3,5,2,8,1,-8,-20.04860125099451,9.943275741776219,1.3000418139279772,0.4634393500956478,-9.658155654805345,596.0000000000007
-8,8,-9,3,-2,-1,10,4,-9,1,-5,8,-3,2,5,-1,-4,-2,3,-5,2,0,1,-6,-9,15.548400497945739,-14.281974900974657,-8.525654132076172,1.2592285351050974,-0.9999999999999964,520.9999999999998
-3,-5,3,-3,-5,-7,-8,-9,3,3,-3,-10,3,4,-9,0,6,-5,-9,2,-1,7,-9,-1,0,15.384837938777137,-15.629464617078272,-1.448580024249117,-8.277597245080898,-7.029196052368864,601.0000000000006
0,-8,7,10,6,-9,2,5,-1,8,-3,9,-5,-1,4,6,7,1,-1,3,8,7,7,7,9,18.716199781826468,9.301145172336147,-15.396415765354112,-1.5628364067555665,-6.058092782052918,713.0000000000001
-6,-2,4,7,3,7,4,5,10,6,4,7,3,-8,2,5,9,-6,5,5,-1,3,-3,-8,-2,13.421587201278763,9.31785793059514,-12.107797451591768,-5.810857504968838,-0.8207901753132734,448.0000000000003
10,-6,-1,-3,8,0,2,-9,-9,-5,-2,-5,0,8,-7,-1,-10,8,-4,6,4,8,-7,2,-5,15.61207556985185,11.697766725781314,-14.749887587844265,-2.0259077134433814,-7.534046994345542,659.0000000000001
9,-2,-8,10,2,-7,5,-5,1,8,0,-1,6,-1,2,10,-7,-3,-7,-10,2,-2,3,-10,3,-14.564649091467778,17.41890697726341,8.032818135430945,6.0817643563181045,-0.96884037754469,617.9999999999998
7,-9,-5,6,7,7,1,7,-5,6,-5,8,2,-5,0,9,-8,2,-1,-4,5,-8,-2,2,-7,-10.808075045440495,10.882038704714946,5.054121663454838,-1.9703324342309851,-1.1577528884982962,265.99999999999994
2,-9,9,4,-1,-3,-8,3,5,4,0,2,4,-9,-9,1,6,-3,-8,-2,0,-2,-5,8,10,-15.755573718693235,14.306847673400068,4.318847252960726,-2.508551865370713,-0.36156934229683324,478.0000000000001
-9,6,5,-9,5,3,2,10,-8,6,9,1,-9,8,4,-9,-1,-3,1,-8,-10,0,1,-5,-7,8.715113041094032,-15.988305048707536,-11.576663471075724,-3.7476357206394897,0.5974911993286829,480.00000000000153
-10,-7,2,-3,-3,-9,-8,3,-7,0,-7,4,-8,8,-6,-5,-5,8,8,-10,2,-10,9,-8,6,-19.636397797081578,14.554197643649964,-10.464726538483786,0.22647166850960948,3.3204550234057666,718.0000000000013
-4,8,6,-5,-8,-3,-9,-10,-8,-1,-1,-1,2,7,7,-7,-6,1,-10,6,-4,9,6,5,9,14.54406137642034,4.8644948113641115,-15.237615297181533,-5.451805288097253,-10.71913560250564,612.0
-9,7,-2,-5,-2,0,3,8,-2,6,-5,6,6,3,-8,-3,2,-3,-4,4,-5,2,-10,3,8,-14.457173512367818,15.980567171232835,7.90965616872692,-0.23762082156317976,-5.195429006028792,553.9999999999998
-5,-10,3,-8,-1,-8,6,5,5,-5,6,7,10,-3,-4,-8,7,-9,2,6,-8,-7,4,-5,-2,-12.497809134758732,-7.549136327878047,0.5093134709650113,16.069572979307985,14.468059012363812,681.0000000000003
-9,-5,-3,7,-3,-7,2,-6,-9,3,-7,-4,8,0,8,-6,-10,4,10,2,8,8,5,6,2,-11.35617302130968,-7.369682933025513,17.5208587240868,10.408073012385584,3.7969242178628333,613.0000000000003
4,5,1,3,4,2,-9,-10,7,-10,-3,-9,-9,-10,-10,1,7,-7,2,-6,6,2,2,0,4,-17.009301774765582,-9.951578484178146,-1.1981865359593205,7.732183741715755,12.426883053187257,604.0000000000013
-1,-3,-9,2,5,3,-5,-4,5,-9,-5,-4,0,4,-10,8,0,6,-6,-9,9,-4,3,-9,10,17.700417375710494,5.990170158363125,-13.606940717253178,-4.88921976451705,-7.194427052303384,609.9999999999993
1,-5,0,-5,3,-5,-10,8,1,2,-6,9,-9,-2,-1,0,0,-9,-10,-6,0,-3,2,-10,7,8.0783353329756,6.506820782243177,-3.4351396903034734,-12.280945824811226,-19.86907060010408,665.0000000000007
3,7,-3,-10,2,4,-10,2,-4,-7,0,1,-9,1,0,-8,-10,-9,5,0,-3,-6,-6,-6,6,15.344671177850906,7.5284889686696745,-4.265592534390961,-14.633007758155241,-8.974559853974366,605.000000000001
0,-10,6,-7,-5,1,-4,-7,10,8,2,-6,-4,-6,-4,2,10,-5,-3,4,-4,0,2,-5,-10,10.667660062138626,-14.882223525779452,-2.874922063324128,-5.421622924671522,-8.488891548363494,444.9999999999997
-6,8,-5,5,-3,-2,1,4,-5,2,-6,9,-3,-6,1,9,-6,-1,7,9,-1,-3,4,2,6,-12.293339823070411,-5.650029388178742,13.907483998147763,1.8998094972226336,7.136075715878763,431.0000000000003
-4,-3,3,1,-10,-1,2,7,6,1,0,10,2,-6,-1,10,6,-7,-1,-6,-1,1,1,0,-4,-15.157838172268914,-5.739497420136863,2.1359142847310078,3.636668170132155,10.124753137542616,382.99999999999966
-8,9,-3,5,-3,4,2,-4,10,-10,-2,-8,10,9,4,-5,9,4,-3,8,-6,-10,1,-7,4,-13.65214530374853,-8.767246099919527,-0.23675889439200404,17.653447353160345,10.002702944899722,675.0000000000006
10,8,1,-6,2,6,6,3,6,0,7,-2,-5,9,6,-7,-6,4,7,5,6,9,8,5,1,16.79662082415701,13.949098090692141,-8.839267469036928,-2.856759112807753,-0.049692333004468764,563.0
2,4,-7,3,3,-6,8,7,-5,10,10,4,9,-2,-10,0,2,10,-9,10,-2,5,-6,2,8,-9.565820719910617,2.124371922621784,3.4437950275125466,10.703862471858184,11.293791297918105,349.9999999999999
5,-2,-3,3,6,2,8,-4,-1,4,4,-3,9,4,-6,6,-7,3,-2,9,6,2,6,3,-7,-8.262861287725894,-4.829404726652532,3.7322459613564907,9.859581114347584,12.500438938674336,359.0
-9,9,1,6,7,9,2,-6,9,4,6,-6,5,2,6,6,2,-7,-5,-5,2,6,6,-7,10,-16.28571595236563,-9.06367896348297,-0.8609922596747693,16.064733313594854,13.145653861928512,779.0000000000003
1,6,6,-2,-2,5,0,1,8,1,-1,-10,-9,-3,9,-2,9,-3,-8,-8,4,-9,1,10,8,-11.107020663672275,-7.093514000670395,6.05997703632664,4.621819591928621,-0.4812619639126076,232.0000000000003
1,0,3,9,-9,10,-6,-7,6,4,-7,-2,3,-5,-4,1,-7,-7,7,-2,-5,-1,-9,-9,10,-6.394227794470736,-4.873359073928434,1.750872184572389,10.419333225950817,14.097381457875974,375.0
-8,10,-9,2,3,8,7,-9,10,9,-8,-8,-3,3,-7,5,10,1,10,5,-3,3,-8,3,10,26.89022300077517,-15.824853566499227,-9.347288017828003,4.781772560548173,9.500146023003849,1173.9999999999995
-9,-6,2,-1,-2,1,9,0,8,10,-5,7,5,9,-10,5,-4,9,-1,2,0,10,-9,1,-4,-14.065655897166899,-9.72081336312364,-2.4200174722680647,12.00400414212392,14.202482590434698,644.0000000000007
-10,-6,10,-5,10,-7,1,4,-10,7,7,1,10,3,1,-8,-8,-2,-3,-3,0,4,-1,-7,0,-20.38587671053449,13.905423957995042,10.766406998602394,0.1268153199189931,-6.4127695659819,765.9999999999995
10,-4,-2,-10,-7,-3,-5,3,7,9,2,-2,-6,1,-2,-6,3,8,5,10,2,6,7,-6,-9,14.253614300716293,2.104903981858907,-10.78869217627281,-4.527493829581868,-6.0423322767204946,380.99999999999983
-2,-6,7,2,-6,1,-1,5,-2,7,10,8,-5,2,3,-3,-4,9,6,8,-8,-2,4,3,2,-15.415142532933379,-5.832706245224905,11.035013855751247,7.599446660137183,2.613388262269874,457.99999999999943
7,-7,-6,-3,-9,-6,-3,-8,-1,9,3,8,-10,9,1,-5,-3,9,-9,1,0,0,-6,-1,0,9.89794673689197,-13.224736933096496,-7.453036100833061,-0.42421863567450174,-3.795955067287902,343.0
-2,-6,-6,-10,7,-4,2,-6,3,4,2,-4,4,-7,-1,-6,4,-4,-10,8,3,3,-3,10,9,-19.21806591372823,16.501928687088437,7.428550896894423,1.4570963686329772,-3.169510038887581,708.9999999999986
6,1,1,6,8,3,-10,4,9,0,-7,-4,-8,4,3,9,3,3,-7,-2,-1,-5,8,1,-8,6.69728499789322,-16.9672294479549,0.19688828464462513,-6.122529827955177,-10.804414006627768,486.999999999999
10,-3,8,-8,-5,-2,4,-10,-10,2,1,-8,-9,3,7,2,5,1,-10,5,-3,6,10,10,1,-18.64219996331998,-8.60752229675241,13.187196198893465,3.050154567576745,7.012371493602154,654.0000000000011
-3,-10,-10,-3,2,-7,7,7,-1,-5,-10,-3,-1,4,-7,-2,-4,7,-2,7,4,0,-1,-8,7,15.754910034007972,-11.126739016040837,5.331794758685123,-1.8826789661018681,-0.07728681055035194,404.00000000000006
-8,4,-4,-7,-5,8,5,0,2,-7,-9,0,9,4,4,-5,-2,9,2,9,-4,-9,0,5,-8,18.78514086837901,8.712933782454986,-1.851936078320992,-11.616547761530107,-14.029590810982873,764.0000000000008
0,3,-4,-5,2,-3,-4,3,2,2,-8,4,-5,2,0,-8,-5,6,2,4,-6,-5,-1,-7,10,-9.15128582357682,8.672184790469307,5.7647113405479375,-2.592507650195603,0.3068973427551737,199.0000000000002
2,0,9,4,5,0,4,-6,8,-5,4,-2,-9,1,-6,-6,9,-7,-10,-4,7,1,9,-8,0,8.534942632067445,5.587808764886699,-3.6171490619382443,-10.8609745105446,-12.64462782447127,395.0000000000002
0,-6,6,-2,6,-9,3,-10,-8,-8,1,-3,-2,-9,6,0,-10,-1,-3,2,-2,-4,8,1,0,-14.920423474736573,-6.857230846927876,-1.7918773358212114,13.479777526138859,8.089754131346798,519.9999999999999
-6,3,3,8,6,-2,-3,1,8,6,-1,0,3,3,-9,-1,4,3,-5,1,3,8,-7,-9,-7,8.677856237085155,-15.671339706801234,1.3529176972957226,-3.273196047813567,-9.086238179766083,415.9999999999999
9,10,1,2,7,1,2,-3,3,6,-2,-8,0,-4,-3,8,7,-3,-3,1,0,-8,-3,-10,-10,10.210118062355953,-10.670390765393797,-5.064488109386254,3.766780673628251,-0.24201986120415625,257.99999999999983
9,-9,2,7,6,-10,-6,-10,1,9,0,-5,-9,-3,5,2,10,2,-9,-9,9,10,-7,5,6,-19.480437668112863,13.801829458147761,8.674281191212392,-1.4245000419113572,-10.571172939335904,759.0000000000001
-6,-3,6,-6,8,-8,5,10,4,6,4,6,4,8,3,7,0,5,-4,-8,-4,-2,8,-10,9,-12.04058081061178,-6.984357229579813,3.134107386831554,9.026970186987748,14.863860466372287,505.9999999999992
6,-3,-2,5,8,-8,-1,6,-5,-3,-7,1,-1,8,1,-2,-7,7,9,3,10,4,7,-10,-9,-13.920725862832983,-8.100186701413172,2.7653969879114713,10.50005126766232,12.755464308672382,539.9999999999998
7,4,-10,0,10,7,-2,-6,-4,4,-7,3,-9,-8,7,-6,-4,3,3,-2,7,9,7,10,2,-17.911762881126137,-4.348311458100317,12.932327240333999,4.578779525703642,5.748967573188827,560.9999999999989
7,-9,-5,9,-3,3,4,-5,-5,-5,-10,-10,-5,-5,-7,10,0,-10,-7,-3,-2,-9,-2,2,-3,15.748911700225555,-17.856087765276207,-8.250499637950872,-1.1136640721537518,7.471339775155256,691.9999999999984
-7,4,-5,-3,8,-2,8,2,-7,8,-5,-7,-5,4,-10,-7,-10,-1,-8,-9,-2,-10,-9,-9,6,14.853239193943597,6.591350097690784,-13.009973254465322,-11.122235366501355,-3.3123806706676806,568.0
-1,4,1,-2,6,8,8,-10,5,4,5,-8,-3,10,-10,8,5,5,0,0,4,2,-2,-5,-10,-14.22156441193281,-13.167405838437507,-0.29351603050110386,7.741624466882645,13.94086181398879,630.0
-5,1,-8,-3,9,5,4,8,0,-3,-2,8,-7,-2,5,-2,-3,-2,-5,1,8,2,9,3,1,-19.58818538331642,9.72963333288437,-5.3366303569844,-1.7230269406314012,4.918209348047855,534.0000000000001
-7,-2,2,-2,3,3,-10,-9,5,-10,-7,4,-1,-6,8,-9,5,8,1,4,7,-3,9,8,-8,-17.351414967056435,-9.361802393329626,-1.7725249620805932,3.334727008780542,0.15101531368612706,402.99999999999926
-3,-7,2,6,2,3,-7,2,-3,-10,9,2,10,-5,4,7,2,-2,-1,7,-2,-10,5,8,10,18.631262972923246,10.038603135686628,1.428829918150291,-7.050530701190849,-14.048165325569272,697.000000000001
7,-1,4,-10,1,-8,8,4,8,-7,4,8,-10,1,-2,-5,4,6,-1,9,-6,-4,1,5,1,16.595771971626554,10.571108777706126,-0.820895114528738,-13.616850127632379,-7.729135507171573,633.0000000000005
-9,7,-5,5,-6,-5,-2,1,5,-9,-9,-3,10,3,-9,6,2,8,7,-7,8,2,-8,-3,10,16.4606366455267,12.302099660546634,-8.131341127109822,-6.243939307390165,1.6125441284266941,530.0000000000013
-9,5,-5,6,1,-8,4,-5,5,-1,-1,1,3,8,-6,8,4,10,-7,7,3,-8,-6,-2,7,-18.451543482063002,-1.6225549906141725,10.265482518952984,2.0280769771361724,5.7805389765880015,486.0000000000008
0,2,0,-6,0,6,-1,10,0,-9,-5,0,-10,7,5,0,2,1,5,10,-1,-3,7,8,-7,12.132166296232185,-16.724402917876727,2.108742694482093,-7.534175075894026,-2.98233099694352,497.0000000000002
7,3,8,1,8,-7,-5,-7,8,5,-10,-10,-1,-6,4,0,4,-7,0,-5,10,5,6,4,7,13.545549616861333,11.022144317716151,-9.714254477350702,-1.817548518188553,-5.035890939038272,428.0
9,-9,7,3,-3,-7,-2,8,-1,-9,0,0,7,1,-3,9,-6,9,7,0,7,-10,9,3,3,17.46350480207316,-9.147094500761904,8.209403130830164,4.744721695605942,2.7294648722526325,485.99999999999994
-8,-9,1,1,-2,-7,9,-10,-4,8,6,-10,-8,3,6,-7,-8,-7,1,5,-8,9,1,10,-10,18.735671081381486,-21.680457557220837,1.6328589090213734,-4.8544152492687775,-9.833657183913228,944.0000000000006
10,-9,0,-10,-3,-9,8,3,5,10,-6,8,6,9,-9,-9,4,10,-5,-3,3,10,2,1,6,26.570507085609727,7.9700846652843484,7.716122423630878,-12.693468791427462,-4.563245383097467,1010.9999999999999
-9,-5,1,-3,6,-6,1,-8,2,10,1,-6,-3,-4,1,-4,8,-9,5,-6,10,5,-6,-2,0,14.30551545187772,8.092465601656487,-17.173564335030985,-3.8889627532310307,-7.3354539652721735,633.9999999999997
-6,3,10,2,-1,-5,3,2,6,-5,9,-9,7,-6,0,5,-7,-1,-10,8,8,0,-3,6,-7,11.729119331867011,-12.288830102082509,-8.676326001691415,0.7684968278700224,-4.532460055963127,384.9999999999997
-5,-8,-5,-2,-7,-8,-7,6,10,-5,0,2,1,3,-5,7,9,-6,-3,-3,-8,-9,-9,-10,-7,-21.638323823128005,-13.388387324372099,9.674959913952305,3.2849987483776752,1.0667524851701091,753.0
-5,0,-2,2,-4,-7,7,-2,5,-9,-5,-5,-5,-7,5,8,7,-10,-9,8,7,1,10,3,8,-18.47341210697985,-6.649291709174971,13.375593206011066,2.199546661665683,5.5475639484780634,600.0000000000003
8,-6,6,7,-1,-2,7,4,-8,4,-4,9,-7,-7,-2,2,1,-7,-6,-10,-8,4,-1,-7,-9,16.172137522051553,5.225207381738931,-16.355012264072517,-5.734930468764436,-6.30740217095349,629.0000000000006
-7,6,-3,-10,5,8,-6,9,8,7,-5,-2,10,2,4,5,8,-10,-10,7,8,-1,9,10,4,-20.768717340008457,13.735917570388558,4.023393410924248,-1.8007994527948872,-4.189794188509433,656.9999999999994
-2,6,6,-3,2,-1,-10,8,-9,-2,8,7,6,-8,-5,6,4,-3,4,-3,1,4,-2,-3,-6,-10.78771729006252,-8.812796562201727,-4.280651368526916,5.153999406987982,10.727165813803184,354.0
0,8,-4,9,-9,8,4,-7,7,6,-9,-5,9,-2,6,8,5,4,6,8,-6,1,6,5,5,19.47459574543167,18.74294988365837,-12.69203600250077,0.8482359550680456,-2.3737455816573516,897.9999999999984
7,7,9,-1,10,-1,6,7,-7,-10,-4,9,-1,-8,-8,5,-7,0,6,1,3,-10,3,3,2,15.427472230163993,11.765283675822959,4.385405072462029,-7.946917038168626,-3.6312439402803296,472.00000000000045
8,7,1,5,10,-3,5,-9,-6,-1,-4,5,-7,3,-5,8,-8,7,1,7,5,-6,-9,2,1,17.048645011654518,-11.428792671134435,4.764183793828894,-1.9624530029379086,-0.4215831314110354,448.00000000000085
-1,9,-9,0,-7,-2,-10,6,-8,-10,-7,-2,8,3,3,5,-4,-2,-8,8,-9,-6,9,6,-1,17.53247859133466,-16.49414518923917,-11.316502161346616,-5.04480115550316,3.322969914754251,744.0000000000005
-7,-4,6,9,4,-2,5,3,1,-4,6,7,8,-4,0,10,-4,10,-9,10,-4,-7,-10,10,-3,-18.98568541225465,13.756202396535917,8.149326763561088,-7.46968200640573,-1.4501617414366474,674.0000000000007
1,-9,5,8,-3,3,10,1,2,-6,3,1,7,5,-2,7,9,0,-10,-4,-10,-1,-9,-9,3,-13.588907377206628,-4.664913171243367,15.816452570748362,9.730210212515995,3.707157765185622,564.9999999999997
-6,0,7,-2,-9,-5,-9,10,2,-10,6,-6,-6,3,4,10,-4,-6,2,-5,-8,-5,4,3,4,-12.800760469302634,-8.30247338011879,-3.1325647062909714,6.312968311849894,2.922830243862487,291.0000000000001
-3,9,1,-4,8,3,10,-7,10,1,4,4,6,-3,-1,2,7,0,1,1,7,4,4,7,-10,-14.527927440707488,15.48315519553457,6.663120888076015,-2.1751156067794644,-1.4432330361236327,501.99999999999994
-2,-8,-7,-6,7,-3,-6,-9,-10,3,-10,3,-2,6,-8,-4,-5,-4,4,-2,5,5,3,0,-8,-15.741165691718727,-8.866279918442443,8.882347731626902,-0.40644682567508883,2.1315447042093556,410.00000000000034
-8,-1,7,-3,7,1,9,-9,-2,-6,-2,-1,-6,-5,-5,-1,-8,-10,-5,7,10,-1,-2,9,8,16.58413179332834,8.029795079079625,-0.12237107014279504,-14.582326545670512,-11.909229256594665,694.0000000000002
9,5,10,9,5,9,-7,-10,-5,-10,0,-1,-4,10,-5,-1,-4,10,4,8,10,2,-9,10,-7,15.252061294850176,8.572695546342315,3.2241632253173025,-19.409844066832164,-12.639075999677633,852.9999999999997
-5,3,-2,-2,-2,5,5,-5,-9,-8,10,-6,-4,-3,-6,1,-7,-2,9,4,6,-5,-7,5,-5,17.7294337556309,-12.743681242133084,-6.680373307604923,3.4166011315492604,-1.7219803374421352,536.0000000000003
-4,0,6,5,-1,-3,-6,9,4,6,6,-7,9,-4,7,-1,4,-1,4,6,-10,5,-2,9,2,-9.947796295778296,-4.560650099634819,11.194296966728514,6.321213640779966,1.9929357879046252,289.00000000000045
-5,9,3,-2,-6,-6,2,4,-5,2,5,10,-6,8,-9,-4,-8,-2,-8,8,-9,9,-4,9,7,15.62016927331657,-16.959640274248674,2.5991463070271066,-6.687005595321575,-4.572669710773438,604.0000000000002
0,-6,-1,9,6,-1,10,-3,6,8,1,0,-3,5,9,-5,-9,-5,-9,-9,8,8,9,-9,-3,11.784448053724095,7.322743026964339,0.014585936455099697,-8.485001020955286,-15.636775996188241,508.9999999999997
2,-1,-2,5,-1,2,2,6,-8,0,-5,4,5,-10,6,10,-8,-4,10,2,-5,3,2,-8,9,22.698936341342097,-4.6735508133321195,6.684554459902309,2.2856141136881436,1.0044458983995885,588.0000000000002
9,-2,6,-6,-4,-8,-9,-4,-3,-5,8,4,10,-2,8,-7,-2,-5,6,9,2,1,9,-8,-6,18.79110169162464,-10.963320548409694,5.5557194836831005,0.5565871323488082,-3.940087759246861,519.9999999999999
3,10,-9,-9,-6,10,-7,-9,9,5,-8,-6,-7,-8,-8,-3,9,-5,5,-3,5,-3,-9,-7,5,16.14252166810028,10.473311013832278,6.511616227822682,-18.793785170579824,-15.33366373917539,1000.9999999999997
-8,-7,2,5,-6,5,-3,-3,8,-2,-6,-3,-3,1,-8,7,5,-5,0,2,-10,-5,-9,-10,2,-15.564437065208795,7.718709262038386,5.934675093629213,-3.3043545416180486,-6.784592748840761,393.9999999999999
7,-3,0,-3,3,-7,3,-3,-3,0,10,-7,-7,10,-9,-3,-7,-2,1,-9,2,-8,-5,-3,-7,-13.221502481319192,-7.596292598713188,-0.8729296471621468,11.473108742801168,7.217615984393351,416.99999999999994
-3,-5,5,2,4,5,8,-5,-8,1,-1,6,6,-6,10,6,-8,-10,-6,-4,2,-5,6,-2,5,-11.64088984202855,-2.896802812243223,0.7125347533228311,7.683427920098003,16.141729980850947,464.0000000000004
